,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
23,2020-09-06 11:00:00,Clear,clear-day,0.0858,0.03,15.72,16.0,15.72,1.0,1009.3,1.34,1.88,313,0.06,11,16.093,258.5,rain
24,2020-09-06 12:00:00,Clear,clear-day,0.1644,0.04,17.3,17.66,17.09,0.99,1008.0,1.52,2.36,317,0.05,13,16.093,257.7,rain
25,2020-09-06 13:00:00,Clear,clear-day,0.2349,0.04,17.97,18.53,17.97,1.0,1006.6,1.56,2.61,331,0.07,12,15.169,257.6,rain
26,2020-09-06 14:00:00,Clear,clear-day,0.3071,0.06,17.69,18.55,17.69,1.0,1005.6,1.56,2.75,280,0.09,10,11.508,257.8,rain
27,2020-09-06 15:00:00,Clear,clear-day,0.3699,0.08,16.76,17.96,16.76,1.0,1005.0,1.51,2.78,309,0.11,7,10.122,257.7,rain
28,2020-09-06 16:00:00,Clear,clear-day,0.4078,0.1,15.49,17.08,15.49,1.0,1005.0,1.43,2.7,341,0.13,3,11.793,257.0,rain
29,2020-09-06 17:00:00,Clear,clear-day,0.4177,0.11,14.14,16.02,14.14,1.0,1005.5,1.33,2.52,12,0.15,1,14.81,256.3,rain
30,2020-09-06 18:00:00,Clear,clear-day,0.3827,0.12,12.81,14.85,12.81,1.0,1006.4,1.22,2.26,72,0.21,0,16.093,256.1,rain
31,2020-09-06 19:00:00,Clear,clear-night,0.2947,0.11,11.54,13.39,11.54,1.0,1008.1,1.12,1.92,115,0.3,0,16.093,256.9,rain
32,2020-09-06 20:00:00,Partly Cloudy,partly-cloudy-night,0.194,0.07,10.3,11.86,10.3,1.0,1010.3,1.05,1.6,104,0.4,0,16.093,257.9,rain
33,2020-09-06 21:00:00,Partly Cloudy,partly-cloudy-night,0.1208,0.06,9.34,10.57,9.34,1.0,1011.6,1.01,1.4,95,0.44,0,16.093,258.1,rain
34,2020-09-06 22:00:00,Partly Cloudy,partly-cloudy-night,0.0696,0.05,8.72,9.66,8.72,1.0,1012.2,1.01,1.36,92,0.4,0,16.093,257.4,rain
35,2020-09-06 23:00:00,Partly Cloudy,partly-cloudy-night,0.0339,0.04,8.33,9.04,8.33,1.0,1012.4,1.02,1.37,86,0.32,0,16.093,256.3,rain
36,2020-09-07 00:00:00,Clear,clear-night,0.0143,0.03,8.06,8.57,8.06,1.0,1012.1,1.05,1.41,83,0.24,0,16.093,256.0,rain
37,2020-09-07 01:00:00,Clear,clear-night,0.0042,0.02,7.89,8.2,7.89,1.0,1011.5,1.09,1.5,83,0.17,0,16.093,256.5,rain
38,2020-09-07 02:00:00,Clear,clear-night,0.0,0.0,7.74,7.86,7.74,1.0,1010.9,1.15,1.61,85,0.09,0,16.093,257.3,
39,2020-09-07 03:00:00,Clear,clear-night,0.0,0.0,7.8,7.78,7.8,1.0,1010.3,1.19,1.7,87,0.05,0,16.093,257.9,
40,2020-09-07 04:00:00,Clear,clear-night,0.0,0.0,7.69,7.69,7.69,1.0,1011.1,1.22,1.79,88,0.04,0,16.093,258.0,
41,2020-09-07 05:00:00,Clear,clear-night,0.0,0.0,7.38,7.37,7.38,1.0,1011.4,1.24,1.84,88,0.05,0,16.093,258.0,
42,2020-09-07 06:00:00,Clear,clear-night,0.0049,0.02,7.36,7.37,7.36,1.0,1011.5,1.2,1.76,87,0.05,0,16.093,257.9,rain
43,2020-09-07 07:00:00,Clear,clear-day,0.0,0.0,8.19,8.29,8.19,1.0,1011.7,1.06,1.44,87,0.05,0,16.093,258.0,
44,2020-09-07 08:00:00,Clear,clear-day,0.0,0.0,9.7,9.99,9.7,1.0,1011.7,0.91,1.15,85,0.05,2,16.093,257.9,
45,2020-09-07 09:00:00,Clear,clear-day,0.0,0.0,11.42,11.76,11.42,1.0,1011.5,0.9,1.09,38,0.04,5,16.093,257.3,
46,2020-09-07 10:00:00,Clear,clear-day,0.0,0.0,13.33,13.61,13.33,1.0,1011.2,1.09,1.34,347,0.03,9,16.093,256.0,
47,2020-09-07 11:00:00,Clear,clear-day,0.0232,0.02,15.63,15.82,15.39,0.98,1010.6,1.35,1.81,322,0.03,11,16.093,254.5,rain
48,2020-09-07 12:00:00,Clear,clear-day,0.0502,0.03,17.3,17.55,16.43,0.95,1009.9,1.54,2.27,318,0.06,13,16.093,253.5,rain
