,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
16,2020-09-06 04:00:00,Clear,clear-night,0.0,0.0,4.21,4.21,4.21,1,1010.6,0.92,1.84,268,0.04,0,16.093,253.7,
17,2020-09-06 05:00:00,Clear,clear-night,0.0,0.0,3.84,3.84,3.84,1,1010.8,0.82,1.58,275,0.05,0,16.093,254.5,
18,2020-09-06 06:00:00,Clear,clear-day,0.0,0.0,3.7,3.66,3.7,1,1011.0,0.8,1.49,308,0.05,0,16.093,255.4,
19,2020-09-06 07:00:00,Clear,clear-day,0.0,0.0,3.98,4.25,3.98,1,1011.1,0.85,1.58,351,0.03,1,16.093,256.8,
20,2020-09-06 08:00:00,Clear,clear-day,0.0,0.0,4.8,6.32,4.8,1,1011.1,0.96,1.81,154,0.01,3,16.093,258.0,
21,2020-09-06 09:00:00,Clear,clear-day,0.0,0.0,6.03,7.0,6.03,1,1010.5,1.17,2.18,204,0.0,6,16.093,258.0,
22,2020-09-06 10:00:00,Clear,clear-day,0.0,0.0,7.23,6.34,7.23,1,1009.3,1.48,2.73,177,0.0,9,16.093,256.3,
23,2020-09-06 11:00:00,Clear,clear-day,0.0,0.0,8.88,8.49,8.88,1,1008.1,1.85,3.38,212,0.0,13,16.093,254.0,
24,2020-09-06 12:00:00,Clear,clear-day,0.005,0.01,10.38,12.02,10.38,1,1007.2,2.19,4.01,220,0.02,14,16.093,252.5,rain
25,2020-09-06 13:00:00,Clear,clear-day,0.01,0.04,11.09,12.69,11.09,1,1006.3,2.51,4.65,223,0.05,13,16.093,252.4,rain
26,2020-09-06 14:00:00,Clear,clear-day,0.0171,0.05,10.93,12.96,10.93,1,1005.7,2.78,5.23,223,0.11,10,16.093,252.7,rain
27,2020-09-06 15:00:00,Clear,clear-day,0.0232,0.05,9.99,11.55,9.99,1,1005.2,2.89,5.5,225,0.16,7,15.699,252.8,rain
28,2020-09-06 16:00:00,Clear,clear-day,0.031,0.06,8.81,6.97,8.81,1,1005.3,2.77,5.37,231,0.23,3,16.014,252.7,rain
29,2020-09-06 17:00:00,Partly Cloudy,partly-cloudy-day,0.0449,0.07,7.4,5.71,7.4,1,1006.0,2.54,5.04,234,0.31,1,16.093,252.5,rain
30,2020-09-06 18:00:00,Partly Cloudy,partly-cloudy-day,0.0454,0.07,6.62,4.95,6.62,1,1007.0,2.33,4.72,223,0.41,0,16.093,252.5,rain
31,2020-09-06 19:00:00,Partly Cloudy,partly-cloudy-night,0.0217,0.06,6.05,4.43,6.05,1,1008.5,2.16,4.43,194,0.53,0,16.093,252.8,rain
32,2020-09-06 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0027,0.03,5.62,4.1,5.62,1,1009.6,1.99,4.12,314,0.64,0,16.093,253.2,rain
33,2020-09-06 21:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.34,3.93,5.34,1,1010.2,1.84,3.86,234,0.69,0,16.093,253.3,
34,2020-09-06 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.15,3.83,5.15,1,1010.6,1.73,3.7,231,0.67,0,16.093,252.9,
35,2020-09-06 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.01,3.78,5.01,1,1010.7,1.64,3.56,235,0.6,0,16.093,252.4,
36,2020-09-07 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.83,3.64,4.83,1,1010.8,1.54,3.36,240,0.52,0,16.093,251.8,
37,2020-09-07 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.73,4.36,4.73,1,1010.8,1.41,3.09,241,0.44,0,16.093,251.2,
38,2020-09-07 02:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.56,6.73,4.56,1,1010.6,1.27,2.78,244,0.35,0,16.093,250.6,
39,2020-09-07 03:00:00,Clear,clear-night,0.0,0.0,4.79,6.47,4.79,1,1010.8,1.12,2.42,248,0.28,0,16.093,250.3,
40,2020-09-07 04:00:00,Clear,clear-night,0.0,0.0,4.69,5.94,4.69,1,1011.4,0.91,1.92,244,0.25,0,16.093,250.5,
41,2020-09-07 05:00:00,Clear,clear-night,0.0037,0.01,4.26,4.15,4.26,1,1011.7,0.73,1.46,239,0.22,0,16.093,250.9,rain
42,2020-09-07 06:00:00,Clear,clear-day,0.0048,0.04,3.95,3.9,3.95,1,1012.0,0.7,1.33,288,0.18,0,16.093,251.4,rain
43,2020-09-07 07:00:00,Clear,clear-day,0.0,0.0,4.1,4.52,4.1,1,1011.8,0.84,1.66,335,0.11,1,16.093,251.9,
44,2020-09-07 08:00:00,Clear,clear-day,0.0,0.0,4.87,7.22,4.87,1,1011.3,1.08,2.2,192,0.04,3,16.093,252.4,
45,2020-09-07 09:00:00,Clear,clear-day,0.0,0.0,6.0,7.57,6.0,1,1010.9,1.37,2.73,218,0.0,6,16.093,252.3,
46,2020-09-07 10:00:00,Clear,clear-day,0.002,0.01,7.21,5.96,7.21,1,1010.1,1.7,3.2,167,0.01,10,16.093,251.5,rain
47,2020-09-07 11:00:00,Clear,clear-day,0.0073,0.04,8.95,8.55,8.95,1,1009.4,2.06,3.7,202,0.02,12,16.093,250.5,rain
48,2020-09-07 12:00:00,Clear,clear-day,0.0143,0.04,10.37,12.71,10.37,1,1008.8,2.38,4.21,213,0.07,13,16.093,249.8,rain
