,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
20,2020-09-06 08:00:00,Clear,clear-day,0.0,0.0,5.4,6.35,5.4,1,1011.0,0.77,1.56,249,0.02,3,16.093,258.7,
21,2020-09-06 09:00:00,Clear,clear-day,0.0,0.0,6.74,7.72,6.74,1,1010.5,0.95,1.87,232,0.0,6,16.093,258.7,
22,2020-09-06 10:00:00,Clear,clear-day,0.0,0.0,8.03,8.72,8.03,1,1009.3,1.29,2.37,153,0.0,9,16.093,257.1,
23,2020-09-06 11:00:00,Clear,clear-day,0.0,0.0,9.85,9.53,9.85,1,1008.1,1.7,2.98,186,0.0,12,16.093,254.8,
24,2020-09-06 12:00:00,Clear,clear-day,0.0029,0.01,11.27,12.45,11.27,1,1007.2,2.06,3.55,207,0.01,14,16.093,253.3,rain
25,2020-09-06 13:00:00,Clear,clear-day,0.0076,0.04,11.81,13.02,11.81,1,1006.4,2.39,4.13,209,0.05,13,16.093,252.9,rain
26,2020-09-06 14:00:00,Clear,clear-day,0.0146,0.05,11.36,12.99,11.36,1,1005.8,2.66,4.65,206,0.1,10,16.093,253.0,rain
27,2020-09-06 15:00:00,Clear,clear-day,0.0197,0.05,10.33,11.56,10.33,1,1005.4,2.77,4.91,203,0.17,6,16.093,253.1,rain
28,2020-09-06 16:00:00,Clear,clear-day,0.0201,0.05,9.06,7.38,9.06,1,1005.5,2.67,4.81,205,0.25,3,16.093,253.2,rain
29,2020-09-06 17:00:00,Partly Cloudy,partly-cloudy-day,0.0212,0.05,7.74,6.18,7.74,1,1006.1,2.45,4.54,204,0.34,1,16.093,253.3,rain
30,2020-09-06 18:00:00,Partly Cloudy,partly-cloudy-day,0.0191,0.06,6.91,5.37,6.91,1,1007.0,2.24,4.27,198,0.47,0,16.093,253.5,rain
31,2020-09-06 19:00:00,Mostly Cloudy,partly-cloudy-night,0.009,0.04,6.34,4.87,6.34,1,1008.2,2.06,4.03,183,0.66,0,16.093,253.6,rain
32,2020-09-06 20:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.88,4.52,5.88,1,1009.4,1.87,3.76,176,0.85,0,16.093,253.7,
33,2020-09-06 21:00:00,Overcast,cloudy,0.0,0.0,5.64,4.43,5.64,1,1010.1,1.7,3.52,186,0.92,0,16.093,253.5,
34,2020-09-06 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.51,4.43,5.51,1,1010.5,1.58,3.32,178,0.86,0,16.093,252.9,
35,2020-09-06 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.36,4.34,5.36,1,1010.6,1.47,3.14,171,0.72,0,16.093,252.2,
36,2020-09-07 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.22,4.88,5.22,1,1010.6,1.35,2.9,162,0.58,0,16.093,251.6,
37,2020-09-07 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.13,6.97,5.13,1,1010.6,1.22,2.61,149,0.42,0,16.093,251.3,
38,2020-09-07 02:00:00,Clear,clear-night,0.0,0.0,4.97,6.42,4.97,1,1010.5,1.09,2.31,130,0.27,0,16.093,251.0,
39,2020-09-07 03:00:00,Clear,clear-night,0.0,0.0,5.07,6.25,5.07,1,1010.6,0.96,2.02,113,0.16,0,16.093,251.0,
40,2020-09-07 04:00:00,Clear,clear-night,0.0,0.0,4.94,6.08,4.94,1,1011.3,0.83,1.72,112,0.13,0,16.093,251.2,
41,2020-09-07 05:00:00,Clear,clear-night,0.0037,0.01,4.55,5.46,4.55,1,1011.6,0.73,1.47,116,0.12,0,16.093,251.4,rain
42,2020-09-07 06:00:00,Clear,clear-day,0.0047,0.04,4.3,4.18,4.3,1,1011.8,0.71,1.44,94,0.1,0,16.093,251.7,rain
43,2020-09-07 07:00:00,Clear,clear-day,0.0,0.0,4.53,4.86,4.53,1,1011.7,0.78,1.68,351,0.06,1,16.093,252.3,
44,2020-09-07 08:00:00,Clear,clear-day,0.0,0.0,5.44,7.22,5.44,1,1011.3,0.93,2.06,253,0.02,3,16.093,252.9,
45,2020-09-07 09:00:00,Clear,clear-day,0.0,0.0,6.66,7.84,6.66,1,1010.8,1.16,2.45,245,0.0,6,16.093,252.7,
46,2020-09-07 10:00:00,Clear,clear-day,0.0,0.0,7.98,7.18,7.98,1,1010.1,1.49,2.84,135,0.0,10,16.093,251.8,
47,2020-09-07 11:00:00,Clear,clear-day,0.0053,0.01,9.9,9.65,9.9,1,1009.4,1.87,3.25,185,0.01,12,16.093,250.5,rain
48,2020-09-07 12:00:00,Clear,clear-day,0.0101,0.04,11.3,13.03,11.3,1,1008.7,2.19,3.68,207,0.05,13,16.093,249.8,rain
