,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
33,2020-09-06 21:00:00,Overcast,cloudy,0.0,0.0,0.22,0.22,0.22,1,1010.8,0.72,1.18,22,0.92,0,16.093,251.9,
34,2020-09-06 22:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,-0.1,-0.1,-0.1,1,1011.1,0.67,1.14,15,0.81,0,16.093,251.2,
35,2020-09-06 23:00:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,-0.29,-0.29,-0.29,1,1011.2,0.65,1.15,1,0.62,0,16.093,250.4,
36,2020-09-07 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,-0.44,-0.44,-0.44,1,1011.3,0.64,1.15,354,0.45,0,16.093,250.0,
37,2020-09-07 01:00:00,Clear,clear-night,0.0,0.0,-0.53,-0.53,-0.53,1,1011.3,0.67,1.17,353,0.27,0,16.093,249.8,
38,2020-09-07 02:00:00,Clear,clear-night,0.0,0.0,-0.55,-0.55,-0.55,1,1011.2,0.72,1.19,353,0.1,0,16.093,249.9,
39,2020-09-07 03:00:00,Clear,clear-night,0.0,0.0,-0.44,-0.44,-0.44,1,1011.3,0.74,1.2,351,0.0,0,16.093,250.0,
40,2020-09-07 04:00:00,Clear,clear-night,0.0,0.0,-0.62,-0.62,-0.62,1,1012.0,0.69,1.14,350,0.0,0,16.093,250.1,
41,2020-09-07 05:00:00,Clear,clear-night,0.0038,0.01,-0.94,-0.94,-0.94,1,1012.3,0.64,1.1,355,0.0,0,16.093,250.1,rain
42,2020-09-07 06:00:00,Clear,clear-day,0.0049,0.04,-0.92,-0.92,-0.92,1,1012.4,0.65,1.14,1,0.01,0,16.093,250.3,rain
43,2020-09-07 07:00:00,Clear,clear-day,0.0,0.0,-0.53,-0.53,-0.53,1,1012.0,0.71,1.31,11,0.0,1,16.093,251.0,
44,2020-09-07 08:00:00,Clear,clear-day,0.0,0.0,0.45,0.45,0.45,1,1011.5,0.82,1.52,333,0.0,3,16.093,251.6,
45,2020-09-07 09:00:00,Clear,clear-day,0.0,0.0,1.81,1.75,1.81,1,1010.9,0.95,1.7,286,0.0,6,16.093,251.4,
46,2020-09-07 10:00:00,Clear,clear-day,0.0,0.0,3.36,3.9,3.36,1,1010.1,1.13,1.81,105,0.0,10,16.093,250.1,
47,2020-09-07 11:00:00,Clear,clear-day,0.0053,0.01,5.24,7.07,5.24,1,1009.2,1.33,1.92,159,0.0,13,10.202,248.4,rain
48,2020-09-07 12:00:00,Clear,clear-day,0.0104,0.04,6.45,5.39,6.45,1,1009.0,1.49,2.13,186,0.07,14,5.538,247.6,rain
