,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
14,2020-09-06 01:45:00,Clear,clear-night,0.0,0.0,5.08,6.84,5.08,1,1009.5,0.81,0.9,30,0.18,0,16.093,255.7,
15,2020-09-06 02:45:00,Clear,clear-night,0.0,0.0,5.54,6.79,5.54,1,1009.4,0.82,0.89,29,0.1,0,16.093,255.9,
16,2020-09-06 03:45:00,Clear,clear-night,0.0,0.0,5.58,6.55,5.58,1,1009.6,0.78,0.82,26,0.06,0,16.093,256.0,
17,2020-09-06 04:45:00,Clear,clear-night,0.0,0.0,5.31,6.07,5.31,1,1009.8,0.74,0.76,26,0.06,0,16.093,256.0,
18,2020-09-06 05:45:00,Clear,clear-night,0.0,0.0,5.24,6.05,5.24,1,1010.0,0.74,0.76,32,0.05,0,16.093,256.0,
19,2020-09-06 06:45:00,Clear,clear-day,0.0,0.0,5.75,6.7,5.75,1,1010.2,0.84,0.84,54,0.03,0,16.093,256.2,
20,2020-09-06 07:45:00,Clear,clear-day,0.0,0.0,6.68,7.9,6.68,1,1010.3,0.99,0.99,77,0.01,2,16.093,256.6,
21,2020-09-06 08:45:00,Clear,clear-day,0.0,0.0,8.03,9.43,8.03,1,1010.0,1.15,1.15,34,0.01,5,16.093,256.5,
22,2020-09-06 09:45:00,Clear,clear-day,0.0058,0.04,8.93,10.79,8.93,1,1009.4,1.34,1.58,0,0.01,9,16.093,255.8,rain
23,2020-09-06 10:45:00,Clear,clear-day,0.0193,0.05,10.4,12.52,10.4,1,1008.5,1.53,2.17,16,0.04,12,16.093,254.6,rain
24,2020-09-06 11:45:00,Clear,clear-day,0.0374,0.06,11.6,14.06,11.6,1,1007.7,1.68,2.62,38,0.12,13,13.964,253.9,rain
25,2020-09-06 12:45:00,Partly Cloudy,partly-cloudy-day,0.0472,0.07,12.1,14.69,12.1,1,1006.6,1.76,2.85,42,0.32,11,15.614,254.0,rain
26,2020-09-06 13:45:00,Mostly Cloudy,partly-cloudy-day,0.0512,0.07,11.49,14.34,11.49,1,1005.8,1.79,2.93,46,0.6,8,16.093,254.7,rain
27,2020-09-06 14:45:00,Mostly Cloudy,partly-cloudy-day,0.0522,0.07,10.52,13.77,10.52,1,1005.2,1.76,2.86,43,0.78,5,16.093,254.9,rain
28,2020-09-06 15:45:00,Mostly Cloudy,partly-cloudy-day,0.0491,0.07,9.17,8.52,9.17,1,1005.3,1.68,2.57,33,0.79,3,16.093,254.8,rain
29,2020-09-06 16:45:00,Mostly Cloudy,partly-cloudy-day,0.0432,0.09,7.96,7.28,7.96,1,1005.6,1.53,2.12,19,0.72,1,16.093,254.5,rain
30,2020-09-06 17:45:00,Mostly Cloudy,partly-cloudy-day,0.0342,0.1,6.93,6.35,6.93,1,1006.4,1.35,1.69,2,0.68,0,16.093,254.2,rain
31,2020-09-06 18:45:00,Mostly Cloudy,partly-cloudy-night,0.0177,0.07,6.47,10.58,6.47,1,1007.4,1.11,1.29,346,0.76,0,15.68,253.8,rain
32,2020-09-06 19:45:00,Overcast,cloudy,0.0057,0.06,5.95,9.53,5.95,1,1008.9,0.82,0.92,340,0.88,0,12.193,253.6,rain
33,2020-09-06 20:45:00,Overcast,cloudy,0.0,0.0,5.59,8.73,5.59,1,1010.2,0.64,0.67,338,0.97,0,11.021,253.2,
34,2020-09-06 21:45:00,Overcast,cloudy,0.0,0.0,5.52,8.28,5.52,1,1010.7,0.61,0.62,16,0.98,0,14.346,252.4,
35,2020-09-06 22:45:00,Overcast,cloudy,0.0,0.0,5.46,7.89,5.46,1,1010.7,0.66,0.71,60,0.98,0,16.093,251.4,
36,2020-09-06 23:45:00,Overcast,cloudy,0.0,0.0,5.44,7.72,5.44,1,1010.8,0.71,0.77,48,0.91,0,16.093,251.0,
37,2020-09-07 00:45:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.52,7.55,5.52,1,1010.7,0.73,0.74,40,0.66,0,16.093,251.1,
38,2020-09-07 01:45:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.45,7.23,5.45,1,1010.3,0.76,0.76,36,0.34,0,16.093,251.8,
39,2020-09-07 02:45:00,Clear,clear-night,0.0,0.0,5.82,7.24,5.82,1,1009.7,0.77,0.77,34,0.1,0,16.093,252.2,
40,2020-09-07 03:45:00,Clear,clear-night,0.0,0.0,5.93,7.23,5.93,1,1010.6,0.75,0.75,32,0.06,0,16.093,252.4,
41,2020-09-07 04:45:00,Clear,clear-night,0.0,0.0,5.64,6.86,5.64,1,1010.9,0.71,0.71,32,0.1,0,16.093,252.6,
42,2020-09-07 05:45:00,Clear,clear-night,0.0051,0.04,5.45,6.85,5.45,1,1011.0,0.74,0.75,40,0.14,0,16.093,252.7,rain
43,2020-09-07 06:45:00,Clear,clear-day,0.0,0.0,5.8,7.38,5.8,1,1011.0,0.89,0.93,59,0.13,0,16.093,253.1,
44,2020-09-07 07:45:00,Clear,clear-day,0.0,0.0,6.55,8.4,6.55,1,1010.6,1.11,1.17,79,0.12,2,16.093,253.6,
45,2020-09-07 08:45:00,Clear,clear-day,0.0,0.0,7.77,9.68,7.77,1,1010.4,1.31,1.47,47,0.13,5,16.093,253.8,
46,2020-09-07 09:45:00,Clear,clear-day,0.0,0.0,8.68,8.18,8.68,1,1010.0,1.47,1.87,22,0.19,8,16.093,253.0,
47,2020-09-07 10:45:00,Clear,clear-day,0.0241,0.06,10.28,12.47,10.28,1,1009.4,1.6,2.32,41,0.28,10,16.093,251.7,rain
48,2020-09-07 11:45:00,Partly Cloudy,partly-cloudy-day,0.0501,0.07,11.55,13.87,11.55,1,1008.8,1.7,2.67,56,0.38,11,13.896,250.9,rain
