,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
19,2020-09-06 06:45:00,Clear,clear-day,0.0,0.0,0.84,0.84,0.84,1,1010.8,0.73,0.96,3,0.08,0,16.093,256.2,
20,2020-09-06 07:45:00,Clear,clear-day,0.0,0.0,1.72,1.72,1.72,1,1010.8,0.85,1.17,44,0.03,2,16.093,256.2,
21,2020-09-06 08:45:00,Clear,clear-day,0.0,0.0,2.73,2.73,2.73,1,1010.4,1.01,1.42,97,0.0,5,16.093,255.9,
22,2020-09-06 09:45:00,Clear,clear-day,0.0,0.0,3.83,3.83,3.83,1,1009.6,1.2,1.71,139,0.0,9,16.093,255.2,
23,2020-09-06 10:45:00,Clear,clear-day,0.0095,0.04,5.38,4.47,5.38,1,1008.9,1.44,2.11,193,0.02,13,16.093,254.2,rain
24,2020-09-06 11:45:00,Clear,clear-day,0.0173,0.04,6.7,5.73,6.7,1,1007.8,1.63,2.49,202,0.05,14,16.093,253.4,rain
25,2020-09-06 12:45:00,Clear,clear-day,0.0209,0.05,7.43,6.42,7.43,1,1006.7,1.78,2.75,205,0.15,13,16.093,252.8,rain
26,2020-09-06 13:45:00,Clear,clear-day,0.0231,0.05,7.75,6.68,7.75,1,1005.7,1.88,2.92,202,0.27,10,16.093,252.5,rain
27,2020-09-06 14:45:00,Partly Cloudy,partly-cloudy-day,0.0263,0.05,7.33,6.17,7.33,1,1005.1,1.91,2.95,201,0.37,7,16.093,252.3,rain
28,2020-09-06 15:45:00,Partly Cloudy,partly-cloudy-day,0.0276,0.06,6.68,5.52,6.68,1,1005.2,1.8,2.81,219,0.44,4,16.093,252.7,rain
29,2020-09-06 16:45:00,Partly Cloudy,partly-cloudy-day,0.0276,0.06,5.47,4.34,5.47,1,1005.7,1.62,2.57,243,0.48,1,16.093,253.3,rain
30,2020-09-06 17:45:00,Partly Cloudy,partly-cloudy-day,0.0241,0.06,4.72,3.72,4.72,1,1006.6,1.44,2.34,244,0.54,0,16.093,253.6,rain
31,2020-09-06 18:45:00,Mostly Cloudy,partly-cloudy-night,0.012,0.06,4.0,4.0,4.0,1,1007.9,1.3,2.15,199,0.64,0,16.093,253.2,rain
32,2020-09-06 19:45:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.29,3.29,3.29,1,1009.4,1.17,1.98,77,0.77,0,16.093,252.6,
33,2020-09-06 20:45:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.65,2.65,2.65,1,1010.3,1.06,1.83,340,0.82,0,16.093,251.9,
34,2020-09-06 21:45:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,2.07,2.07,2.07,1,1010.6,0.96,1.72,281,0.77,0,16.093,251.2,
35,2020-09-06 22:45:00,Mostly Cloudy,partly-cloudy-night,0.0,0.0,1.41,1.41,1.41,1,1010.7,0.89,1.62,275,0.64,0,16.093,250.4,
36,2020-09-06 23:45:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.86,0.86,0.86,1,1010.6,0.82,1.5,274,0.52,0,16.093,249.9,
37,2020-09-07 00:45:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.8,0.8,0.8,1,1010.6,0.76,1.36,287,0.42,0,16.093,249.8,
38,2020-09-07 01:45:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,0.73,0.73,0.73,1,1010.6,0.7,1.21,309,0.32,0,16.093,250.0,
39,2020-09-07 02:45:00,Clear,clear-night,0.0,0.0,0.98,0.98,0.98,1,1010.6,0.66,1.09,323,0.24,0,16.093,250.3,
40,2020-09-07 03:45:00,Clear,clear-night,0.0,0.0,1.03,1.03,1.03,1,1011.3,0.6,0.98,323,0.22,0,16.093,250.5,
41,2020-09-07 04:45:00,Clear,clear-night,0.0,0.0,0.82,0.82,0.82,1,1011.7,0.55,0.89,348,0.2,0,16.093,250.9,
42,2020-09-07 05:45:00,Clear,clear-night,0.0051,0.05,0.7,0.7,0.7,1,1011.9,0.57,0.91,356,0.19,0,16.093,251.3,rain
43,2020-09-07 06:45:00,Clear,clear-day,0.0,0.0,0.99,0.99,0.99,1,1011.7,0.72,1.1,37,0.15,0,16.093,251.9,
44,2020-09-07 07:45:00,Clear,clear-day,0.0,0.0,1.78,1.78,1.78,1,1011.3,0.95,1.39,98,0.12,2,16.093,252.4,
45,2020-09-07 08:45:00,Clear,clear-day,0.0,0.0,2.81,2.81,2.81,1,1010.8,1.17,1.69,157,0.11,5,16.093,252.4,
46,2020-09-07 09:45:00,Clear,clear-day,0.0,0.0,3.8,2.77,3.8,1,1010.1,1.37,1.98,226,0.15,9,16.093,251.3,
47,2020-09-07 10:45:00,Clear,clear-day,0.0123,0.05,5.44,4.37,5.44,1,1009.7,1.56,2.34,202,0.22,11,16.093,249.8,rain
48,2020-09-07 11:45:00,Clear,clear-day,0.0259,0.05,6.58,5.51,6.58,1,1008.7,1.71,2.63,179,0.31,12,14.85,248.7,rain
