district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
Chitawan,Jhuwani,27.654025,84.3507944,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:53:00,2021-04-06 18:29:00,0.83,0.0011,0.0051,2021-04-06 02:45:00,0.01,rain,37.93,2021-04-06 14:54:00,20.63,2021-04-07 05:19:00,37.65,2021-04-06 14:54:00,20.9,2021-04-07 05:19:00,0.66,0.18,1008.7,1.65,4.0,1617702120,16,0.17,10,1617688920,16.093,275.4,19.18,2021-04-06 05:30:00,37.93,2021-04-06 14:54:00,19.45,2021-04-06 05:30:00,37.65,2021-04-06 14:54:00,
Chitwan,Gobindabasti,27.423171500000002,84.30374090000001,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:54:00,2021-04-06 18:29:00,0.83,0.001,0.0051,2021-04-06 02:45:00,0.01,rain,36.63,2021-04-06 14:59:00,20.24,2021-04-07 05:25:00,36.35,2021-04-06 14:59:00,20.51,2021-04-07 05:25:00,1.34,0.19,1008.2,1.83,3.62,1617702600,44,0.14,10,1617689640,16.093,275.6,18.81,2021-04-06 04:45:00,36.63,2021-04-06 14:59:00,19.08,2021-04-06 04:45:00,36.35,2021-04-06 14:59:00,
Chitwan,Madi Kalyanpur,27.580483299999997,84.2242222,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:54:00,2021-04-06 18:29:00,0.83,0.0007,0.0051,2021-04-06 02:45:00,0.01,rain,37.78,2021-04-06 15:03:00,19.72,2021-04-07 05:18:00,37.5,2021-04-06 15:03:00,19.99,2021-04-07 05:18:00,1.3,0.19,1008.7,1.72,3.92,1617701280,28,0.16,10,1617689460,16.093,275.6,18.29,2021-04-06 05:03:00,37.78,2021-04-06 15:03:00,18.56,2021-04-06 05:03:00,37.5,2021-04-06 15:03:00,
Chitwan,Meghauli,27.67303333,84.42227222,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:53:00,2021-04-06 18:28:00,0.83,0.0014,0.0051,2021-04-06 02:45:00,0.01,rain,37.89,2021-04-06 14:52:00,20.9,2021-04-07 05:23:00,37.61,2021-04-06 14:52:00,21.17,2021-04-07 05:23:00,0.52,0.18,1008.7,1.64,3.83,1617702720,14,0.17,10,1617688800,16.093,275.3,19.46,2021-04-06 05:34:00,37.89,2021-04-06 14:52:00,19.73,2021-04-06 05:34:00,37.61,2021-04-06 14:52:00,
Dadeldhura,Dadeldhura,29.301352,80.58775194,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:07:00,2021-04-06 18:45:00,0.83,0.0551,0.185,2021-04-06 11:57:00,0.08,rain,26.41,2021-04-06 13:41:00,11.94,2021-04-07 05:42:00,26.13,2021-04-06 13:41:00,12.21,2021-04-07 05:42:00,1.79,0.39,1012.1,1.95,6.83,1617703200,31,0.55,8,1617690720,16.093,277.4,11.53,2021-04-06 05:43:00,26.41,2021-04-06 13:41:00,11.8,2021-04-06 05:43:00,26.13,2021-04-06 13:41:00,
Dadeldhura,Dailekh,29.12785778,80.34740778,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:09:00,2021-04-06 18:46:00,0.83,0.0316,0.1123,2021-04-07 00:00:00,0.06,rain,36.87,2021-04-06 15:16:00,19.34,2021-04-07 04:56:00,36.59,2021-04-06 15:16:00,19.61,2021-04-07 04:56:00,4.96,0.27,1009.8,2.59,6.65,1617702960,29,0.48,8,1617691740,16.093,279.5,20.27,2021-04-06 05:55:00,36.87,2021-04-06 15:16:00,20.54,2021-04-06 05:55:00,36.59,2021-04-06 15:16:00,
Dadeldhura,Sahukharka,29.288393100000004,80.37301500000001,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:08:00,2021-04-06 18:46:00,0.83,0.0432,0.1357,2021-04-06 11:26:00,0.08,rain,28.71,2021-04-06 14:15:00,14.34,2021-04-07 05:36:00,28.43,2021-04-06 14:15:00,14.61,2021-04-07 05:36:00,2.52,0.36,1011.5,2.31,6.96,1617702840,13,0.53,8,1617690840,16.093,278.4,14.22,2021-04-06 05:44:00,28.71,2021-04-06 14:15:00,14.49,2021-04-06 05:44:00,28.43,2021-04-06 14:15:00,
Dailekh,Bale Budha (Tallo Dhungeshwor),28.83811111,81.70848333,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:03:00,2021-04-06 18:40:00,0.83,0.0183,0.0785,2021-04-07 00:00:00,0.03,rain,31.35,2021-04-06 14:27:00,16.98,2021-04-07 06:11:00,31.07,2021-04-06 14:27:00,17.25,2021-04-07 06:11:00,0.21,0.23,1011.6,2.45,7.1,1617690540,346,0.27,9,1617694080,16.093,274.7,16.61,2021-04-06 06:08:00,31.35,2021-04-06 14:27:00,16.88,2021-04-06 06:08:00,31.07,2021-04-06 14:27:00,
Dailekh,Katti,28.92202778,81.62608333,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:04:00,2021-04-06 18:40:00,0.83,0.0191,0.0928,2021-04-06 14:44:00,0.04,rain,30.88,2021-04-06 14:13:00,16.38,2021-04-07 06:00:00,30.6,2021-04-06 14:13:00,16.65,2021-04-07 06:00:00,0.37,0.23,1011.7,2.63,6.92,1617691380,5,0.32,10,1617693180,16.093,275.1,16.44,2021-04-06 06:08:00,30.88,2021-04-06 14:13:00,16.71,2021-04-06 06:08:00,30.6,2021-04-06 14:13:00,
Dailekh,Nayabasti (Dang),28.78022222,81.82144444,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:03:00,2021-04-06 18:39:00,0.83,0.0157,0.0792,2021-04-07 00:00:00,0.03,rain,31.84,2021-04-06 14:36:00,17.82,2021-04-07 06:17:00,31.56,2021-04-06 14:36:00,18.09,2021-04-07 06:17:00,0.78,0.23,1011.8,2.35,7.52,1617695340,303,0.22,9,1617694020,16.093,274.4,17.23,2021-04-06 06:10:00,31.84,2021-04-06 14:36:00,17.5,2021-04-06 06:10:00,31.56,2021-04-06 14:36:00,
Dailekh,Ranimatta,28.90711111,81.75019167,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:03:00,2021-04-06 18:40:00,0.83,0.0246,0.1045,2021-04-06 12:45:00,0.04,rain,27.93,2021-04-06 14:15:00,14.78,2021-04-07 06:09:00,27.65,2021-04-06 14:15:00,15.05,2021-04-07 06:09:00,-1.31,0.24,1012.4,2.65,7.43,1617687180,2,0.34,9,1617694740,16.093,273.6,14.8,2021-04-06 06:07:00,27.93,2021-04-06 14:15:00,15.07,2021-04-06 06:07:00,27.65,2021-04-06 14:15:00,
Dang,Ghorahi (Masina),28.13174722,82.30278333,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:01:00,2021-04-06 18:37:00,0.83,0.0,0.0,2021-04-06 23:52:00,0.0,,34.94,2021-04-06 14:44:00,20.7,2021-04-07 05:40:00,34.66,2021-04-06 14:44:00,20.97,2021-04-07 05:40:00,-1.32,0.17,1009.7,2.56,7.64,1617702720,83,0.05,10,1617691500,16.093,275.2,18.4,2021-04-06 05:29:00,34.94,2021-04-06 14:44:00,18.67,2021-04-06 05:29:00,34.66,2021-04-06 14:44:00,
Dang,Ghorai (Dang),27.69233306,82.52512694,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:01:00,2021-04-06 18:36:00,0.83,0.0007,0.0051,2021-04-06 02:45:00,0.01,rain,37.78,2021-04-06 16:13:00,22.36,2021-04-07 05:24:00,37.5,2021-04-06 16:13:00,22.63,2021-04-07 05:24:00,-2.61,0.14,1007.7,2.62,6.04,1617701340,87,0.04,10,1617689100,16.093,276.5,19.69,2021-04-06 04:57:00,37.78,2021-04-06 16:13:00,19.96,2021-04-06 04:57:00,37.5,2021-04-06 16:13:00,
Dang,Koilabas,28.05,82.5,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:01:00,2021-04-06 18:36:00,0.83,0.0,0.0,2021-04-06 14:46:00,0.0,,34.65,2021-04-06 14:48:00,22.0,2021-04-07 05:31:00,34.37,2021-04-06 14:48:00,22.27,2021-04-07 05:31:00,-1.01,0.17,1009.6,2.66,8.01,1617697020,65,0.03,11,1617691140,16.093,275.0,19.44,2021-04-06 05:41:00,34.65,2021-04-06 14:48:00,19.71,2021-04-06 05:41:00,34.37,2021-04-06 14:48:00,
Dang,Lalmatiya,27.87055556,82.53666667,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:01:00,2021-04-06 18:36:00,0.83,0.0009,0.0051,2021-04-06 02:45:00,0.01,rain,38.02,2021-04-06 15:30:00,22.6,2021-04-07 05:20:00,37.74,2021-04-06 15:30:00,22.87,2021-04-07 05:20:00,-1.47,0.15,1008.6,2.53,7.03,1617701820,80,0.03,11,1617689340,16.093,275.9,19.92,2021-04-06 05:33:00,38.02,2021-04-06 15:30:00,20.19,2021-04-06 05:33:00,37.74,2021-04-06 15:30:00,
Dang,Lamahi,27.88486889,82.33509611,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:01:00,2021-04-06 18:37:00,0.83,0.0007,0.0051,2021-04-06 02:45:00,0.01,rain,38.49,2021-04-06 16:03:00,22.87,2021-04-07 05:26:00,38.21,2021-04-06 16:03:00,23.14,2021-04-07 05:26:00,-2.13,0.14,1008.2,2.54,6.49,1617701160,92,0.04,10,1617690780,16.093,276.4,20.22,2021-04-06 05:31:00,38.49,2021-04-06 16:03:00,20.49,2021-04-06 05:31:00,38.21,2021-04-06 16:03:00,
Dang,Padhampur,28.03719889,82.484156,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:01:00,2021-04-06 18:36:00,0.83,0.0,0.0,2021-04-06 14:46:00,0.0,,34.76,2021-04-06 14:53:00,22.2,2021-04-07 05:31:00,34.48,2021-04-06 14:53:00,22.47,2021-04-07 05:31:00,-1.25,0.16,1009.4,2.65,7.92,1617697080,71,0.03,11,1617691080,16.093,275.1,19.65,2021-04-06 05:41:00,34.76,2021-04-06 14:53:00,19.92,2021-04-06 05:41:00,34.48,2021-04-06 14:53:00,
Dang,Tulsipur,28.201323,82.1393939,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 06:02:00,2021-04-06 18:38:00,0.83,0.0,0.0,2021-04-07 00:00:00,0.0,,34.92,2021-04-06 14:42:00,21.06,2021-04-07 05:58:00,34.64,2021-04-06 14:42:00,21.33,2021-04-07 05:58:00,-1.89,0.16,1009.5,2.47,7.4,1617703080,75,0.06,10,1617692100,16.093,275.6,18.85,2021-04-06 05:39:00,34.92,2021-04-06 14:42:00,19.12,2021-04-06 05:39:00,34.64,2021-04-06 14:42:00,
Darchula,Darchula New,29.666666999999997,80.55,2021-04-06 00:15:00,Mostly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:07:00,2021-04-06 18:45:00,0.83,0.0676,0.3823,2021-04-06 23:52:00,0.11,rain,31.9,2021-04-06 13:58:00,16.04,2021-04-07 05:10:00,31.62,2021-04-06 13:58:00,16.31,2021-04-07 05:10:00,7.24,0.43,1013.4,1.86,6.47,1617692700,19,0.71,9,1617691260,16.093,278.2,15.15,2021-04-06 05:44:00,31.9,2021-04-06 13:58:00,15.42,2021-04-06 05:44:00,31.62,2021-04-06 13:58:00,
Darchula,Dhaulatiya (Dallekhdhar),29.78255194,80.82215806,2021-04-06 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:06:00,2021-04-06 18:44:00,0.83,0.2894,0.9718,2021-04-07 00:00:00,0.35,rain,21.72,2021-04-06 13:34:00,10.6,2021-04-07 00:46:00,21.44,2021-04-06 13:34:00,10.87,2021-04-07 00:46:00,4.1,0.52,1016.8,2.49,7.02,1617695040,352,0.75,8,1617691440,16.093,274.5,10.3,2021-04-06 05:45:00,21.72,2021-04-06 13:34:00,10.57,2021-04-06 05:45:00,21.44,2021-04-06 13:34:00,
Darchula,Gokuleshwar,29.84287806,80.53884806,2021-04-06 00:15:00,Mostly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:07:00,2021-04-06 18:45:00,0.83,0.2022,0.7047,2021-04-07 00:15:00,0.28,rain,27.65,2021-04-06 13:39:00,14.09,2021-04-07 05:21:00,27.37,2021-04-06 13:39:00,14.36,2021-04-07 05:21:00,6.46,0.47,1015.0,2.24,6.89,1617693540,28,0.78,8,1617691920,16.093,277.1,13.62,2021-04-06 05:46:00,27.65,2021-04-06 13:39:00,13.89,2021-04-06 05:46:00,27.37,2021-04-06 13:39:00,
Darchula,Lumpthi,29.84496194,80.54539389,2021-04-06 00:15:00,Mostly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:07:00,2021-04-06 18:45:00,0.83,0.2082,0.7183,2021-04-07 00:15:00,0.29,rain,27.38,2021-04-06 13:37:00,13.94,2021-04-07 05:22:00,27.1,2021-04-06 13:37:00,14.21,2021-04-07 05:22:00,6.39,0.47,1015.1,2.25,6.91,1617693600,29,0.78,8,1617691920,16.093,277.0,13.48,2021-04-06 05:46:00,27.38,2021-04-06 13:37:00,13.75,2021-04-06 05:46:00,27.1,2021-04-06 13:37:00,
Dhading,Dhading,28.05,84.82,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:51:00,2021-04-06 18:27:00,0.83,0.0155,0.0683,2021-04-06 17:43:00,0.02,rain,32.25,2021-04-06 14:07:00,18.56,2021-04-07 05:29:00,31.97,2021-04-06 14:07:00,18.83,2021-04-07 05:29:00,0.09,0.22,1012.0,1.92,3.15,1617732900,33,0.19,11,1617689520,16.093,273.3,17.17,2021-04-06 05:40:00,32.25,2021-04-06 14:07:00,17.44,2021-04-06 05:40:00,31.97,2021-04-06 14:07:00,
Dhading,Dhunibesi,27.912505600000003,84.8961333,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:51:00,2021-04-06 18:27:00,0.83,0.002,0.0107,2021-04-06 11:44:00,0.01,rain,33.4,2021-04-06 14:22:00,18.63,2021-04-07 05:30:00,33.12,2021-04-06 14:22:00,18.9,2021-04-07 05:30:00,0.89,0.22,1011.2,1.73,2.56,1617704760,53,0.17,11,1617689100,16.093,273.8,17.44,2021-04-06 05:41:00,33.4,2021-04-06 14:22:00,17.71,2021-04-06 05:41:00,33.12,2021-04-06 14:22:00,
Dhading,Gajuri,27.8053359,84.7055012,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:52:00,2021-04-06 18:27:00,0.83,0.0023,0.0119,2021-04-06 11:45:00,0.02,rain,34.95,2021-04-06 14:16:00,18.59,2021-04-07 05:26:00,34.67,2021-04-06 14:16:00,18.86,2021-04-07 05:26:00,1.08,0.21,1010.3,1.56,2.57,1617705540,58,0.18,10,1617688860,16.093,274.4,17.85,2021-04-06 05:36:00,34.95,2021-04-06 14:16:00,18.12,2021-04-06 05:36:00,34.67,2021-04-06 14:16:00,
Dhading,Majhimtar,27.72311667,85.1642,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:50:00,2021-04-06 18:25:00,0.83,0.0117,0.0777,2021-04-06 11:51:00,0.04,rain,31.38,2021-04-06 14:02:00,16.14,2021-04-07 05:29:00,31.1,2021-04-06 14:02:00,16.41,2021-04-07 05:29:00,1.83,0.27,1011.5,1.63,3.22,1617709860,140,0.19,10,1617689160,16.093,272.4,14.95,2021-04-06 05:37:00,31.38,2021-04-06 14:02:00,15.22,2021-04-06 05:37:00,31.1,2021-04-06 14:02:00,
Dhading,Pakhribas,27.802707399999996,84.8797782,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:51:00,2021-04-06 18:27:00,0.83,0.0032,0.023,2021-04-06 11:45:00,0.02,rain,34.75,2021-04-06 13:59:00,18.83,2021-04-07 05:28:00,34.47,2021-04-06 13:59:00,19.1,2021-04-07 05:28:00,1.8,0.22,1011.0,1.63,2.46,1617705960,72,0.16,10,1617688860,16.093,273.6,17.89,2021-04-06 05:39:00,34.75,2021-04-06 13:59:00,18.16,2021-04-06 05:39:00,34.47,2021-04-06 13:59:00,
Dhankuta,Barahkshetra,26.91424278,87.15986,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:43:00,2021-04-06 18:17:00,0.83,0.0052,0.0416,2021-04-06 12:47:00,0.03,rain,34.64,2021-04-06 13:46:00,22.2,2021-04-07 05:24:00,34.36,2021-04-06 13:46:00,22.47,2021-04-07 05:24:00,6.58,0.28,1010.5,2.14,3.58,1617693420,61,0.13,10,1617689280,16.093,272.2,20.22,2021-04-06 05:36:00,34.64,2021-04-06 13:46:00,20.49,2021-04-06 05:36:00,34.36,2021-04-06 13:46:00,
Dhankuta,Dhankuta,26.93805556,87.15472222,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:43:00,2021-04-06 18:17:00,0.83,0.0053,0.0437,2021-04-06 12:46:00,0.03,rain,34.42,2021-04-06 13:45:00,22.07,2021-04-07 05:23:00,34.14,2021-04-06 13:45:00,22.34,2021-04-07 05:23:00,6.42,0.28,1010.7,2.11,3.69,1617693720,61,0.15,9,1617689340,16.093,272.0,20.0,2021-04-06 05:37:00,34.42,2021-04-06 13:45:00,20.27,2021-04-06 05:37:00,34.14,2021-04-06 13:45:00,
Dhankuta,Dhankuta,27.0500025,87.24444444,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:42:00,2021-04-06 18:17:00,0.83,0.0068,0.067,2021-04-06 12:46:00,0.03,rain,26.01,2021-04-06 13:31:00,15.63,2021-04-07 05:23:00,25.73,2021-04-06 13:31:00,15.9,2021-04-07 05:23:00,1.27,0.31,1010.9,1.82,3.8,1617698820,18,0.19,10,1617688680,16.093,271.6,13.59,2021-04-06 05:38:00,26.01,2021-04-06 13:31:00,13.86,2021-04-06 05:38:00,25.73,2021-04-06 13:31:00,
Dhankuta,Leguwa Ghat,27.04633889,87.2925,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:42:00,2021-04-06 18:17:00,0.83,0.0068,0.0609,2021-04-06 12:46:00,0.04,rain,25.29,2021-04-06 13:28:00,14.08,2021-04-07 05:23:00,25.01,2021-04-06 13:28:00,14.35,2021-04-07 05:23:00,0.74,0.32,1010.9,1.81,3.76,1617698820,39,0.2,10,1617688860,16.093,271.4,12.11,2021-04-06 05:37:00,25.29,2021-04-06 13:28:00,12.38,2021-04-06 05:37:00,25.01,2021-04-06 13:28:00,
Dhankuta,Muga,27.15338889,87.28919444,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:42:00,2021-04-06 18:17:00,0.83,0.0039,0.0293,2021-04-06 12:47:00,0.01,rain,32.28,2021-04-06 13:28:00,18.74,2021-04-07 05:19:00,32.0,2021-04-06 13:28:00,19.01,2021-04-07 05:19:00,5.6,0.32,1011.8,1.55,3.95,1617699240,215,0.22,10,1617689100,16.093,271.4,16.04,2021-04-06 05:38:00,32.28,2021-04-06 13:28:00,16.31,2021-04-06 05:38:00,32.0,2021-04-06 13:28:00,
Dhankuta,Mul Ghat,26.98321944,87.34595556,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:42:00,2021-04-06 18:16:00,0.83,0.0073,0.0587,2021-04-06 12:46:00,0.04,rain,27.14,2021-04-06 13:26:00,16.81,2021-04-07 05:28:00,26.86,2021-04-06 13:26:00,17.08,2021-04-07 05:28:00,2.44,0.31,1011.0,1.93,3.64,1617698580,56,0.17,10,1617688920,16.093,271.3,14.55,2021-04-06 05:40:00,27.14,2021-04-06 13:26:00,14.82,2021-04-06 05:40:00,26.86,2021-04-06 13:26:00,
Dhankuta,Mul Ghat,26.98321944,87.34595556,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:42:00,2021-04-06 18:16:00,0.83,0.0073,0.0587,2021-04-06 12:46:00,0.04,rain,27.14,2021-04-06 13:26:00,16.81,2021-04-07 05:28:00,26.86,2021-04-06 13:26:00,17.08,2021-04-07 05:28:00,2.44,0.31,1011.0,1.93,3.64,1617698580,56,0.17,10,1617688920,16.093,271.3,14.55,2021-04-06 05:40:00,27.14,2021-04-06 13:26:00,14.82,2021-04-06 05:40:00,26.86,2021-04-06 13:26:00,
Dhanusa,Chisapani Bazar,27.01295556,85.92089722,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:48:00,2021-04-06 18:22:00,0.83,0.0008,0.0051,2021-04-06 02:45:00,0.01,rain,35.75,2021-04-06 14:01:00,22.49,2021-04-07 05:26:00,35.47,2021-04-06 14:01:00,22.76,2021-04-07 05:26:00,2.86,0.2,1008.6,2.81,4.61,1617679080,86,0.08,11,1617690960,16.093,274.6,21.34,2021-04-06 05:20:00,35.75,2021-04-06 14:01:00,21.61,2021-04-06 05:20:00,35.47,2021-04-06 14:01:00,
Dhanusa,Janakpur Airport,26.8,85.9833333,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:47:00,2021-04-06 18:22:00,0.83,0.0007,0.0051,2021-04-06 02:45:00,0.02,rain,37.73,2021-04-06 14:28:00,22.04,2021-04-07 05:29:00,37.45,2021-04-06 14:28:00,22.31,2021-04-07 05:29:00,3.53,0.2,1008.2,3.21,6.02,1617678360,94,0.06,11,1617690900,16.093,274.3,20.59,2021-04-06 04:41:00,37.73,2021-04-06 14:28:00,20.86,2021-04-06 04:41:00,37.45,2021-04-06 14:28:00,
Dhanusa,Tulsi,26.71666667,85.96666667,2021-04-06 00:00:00,Clear throughout the day.,clear-day,2021-04-06 05:48:00,2021-04-06 18:22:00,0.83,0.0007,0.0051,2021-04-06 02:45:00,0.02,rain,38.03,2021-04-06 14:51:00,21.96,2021-04-07 05:30:00,37.75,2021-04-06 14:51:00,22.23,2021-04-07 05:30:00,3.85,0.21,1008.1,3.36,6.5,1617678060,94,0.05,11,1617690900,16.093,274.1,20.28,2021-04-06 04:41:00,38.03,2021-04-06 14:51:00,20.55,2021-04-06 04:41:00,37.75,2021-04-06 14:51:00,
Dolakha,Charikot,27.67633111,86.10399389,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 05:46:00,2021-04-06 18:22:00,0.83,0.0219,0.0697,2021-04-06 15:53:00,0.03,rain,27.4,2021-04-06 13:10:00,16.05,2021-04-07 05:21:00,27.12,2021-04-06 13:10:00,16.32,2021-04-07 05:21:00,1.1,0.3,1013.9,2.36,3.78,1617710160,124,0.29,9,1617686040,16.093,269.9,13.75,2021-04-06 05:41:00,27.4,2021-04-06 13:10:00,14.02,2021-04-06 05:41:00,27.12,2021-04-06 13:10:00,
Dolakha,Dunai,27.63333333,86.13333333,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 05:46:00,2021-04-06 18:22:00,0.83,0.0264,0.0947,2021-04-06 12:49:00,0.04,rain,25.87,2021-04-06 13:35:00,14.3,2021-04-07 05:29:00,25.59,2021-04-06 13:35:00,14.57,2021-04-07 05:29:00,0.99,0.32,1013.3,2.43,4.16,1617710160,129,0.28,10,1617686160,16.093,269.9,11.99,2021-04-06 05:40:00,25.87,2021-04-06 13:35:00,12.26,2021-04-06 05:40:00,25.59,2021-04-06 13:35:00,
Dolakha,Jiri,27.6666667,86.05,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 05:47:00,2021-04-06 18:22:00,0.83,0.0136,0.0494,2021-04-06 15:51:00,0.03,rain,22.81,2021-04-06 13:01:00,12.32,2021-04-07 05:28:00,22.53,2021-04-06 13:01:00,12.59,2021-04-07 05:28:00,-1.37,0.33,1012.9,2.19,3.72,1617710100,79,0.29,10,1617686280,16.093,270.3,10.06,2021-04-06 05:44:00,22.81,2021-04-06 13:01:00,10.33,2021-04-06 05:44:00,22.53,2021-04-06 13:01:00,
Dolakha,Nagdaha,27.616666700000003,86.35,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 05:45:00,2021-04-06 18:21:00,0.83,0.0588,0.2362,2021-04-06 12:45:00,0.1,rain,16.46,2021-04-06 13:38:00,7.75,2021-04-07 00:03:00,16.18,2021-04-06 13:38:00,6.11,2021-04-07 05:30:00,-3.14,0.4,1014.7,2.72,3.89,1617692700,239,0.32,10,1617686340,16.093,267.7,5.43,2021-04-06 05:44:00,16.46,2021-04-06 13:38:00,3.41,2021-04-06 05:42:00,16.18,2021-04-06 13:38:00,
Dolpa,Kaigaun,29.03154722,82.76287778,2021-04-06 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2021-04-06 05:59:00,2021-04-06 18:36:00,0.83,0.1655,0.6498,2021-04-06 18:32:00,0.28,rain,15.64,2021-04-06 10:47:00,4.79,2021-04-07 00:50:00,15.36,2021-04-06 10:47:00,3.6,2021-04-07 00:59:00,0.01,0.56,1018.5,1.62,4.53,1617684600,307,0.56,7,1617688320,15.164,267.8,4.06,2021-04-06 05:46:00,15.64,2021-04-06 10:47:00,3.25,2021-04-06 05:43:00,15.36,2021-04-06 10:47:00,
Dolpa,Silgadhi Doti,28.98363333,82.82074444,2021-04-06 00:00:00,Mostly cloudy throughout the day.,partly-cloudy-day,2021-04-06 05:59:00,2021-04-06 18:36:00,0.83,0.1396,0.572,2021-04-06 18:23:00,0.26,rain,15.76,2021-04-06 10:56:00,5.19,2021-04-07 00:46:00,15.48,2021-04-06 10:56:00,4.01,2021-04-07 00:48:00,-0.04,0.56,1018.4,1.67,4.43,1617684180,306,0.51,8,1617686460,15.336,267.6,4.11,2021-04-06 05:48:00,15.76,2021-04-06 10:56:00,3.37,2021-04-06 05:43:00,15.48,2021-04-06 10:56:00,
Doti,Dipayal (Doti),29.12015194,80.70944778,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:07:00,2021-04-06 18:44:00,0.83,0.0408,0.1459,2021-04-06 11:59:00,0.06,rain,29.15,2021-04-06 14:08:00,14.6,2021-04-07 05:22:00,28.87,2021-04-06 14:08:00,14.87,2021-04-07 05:22:00,2.26,0.32,1011.5,2.02,6.88,1617701280,15,0.5,8,1617691500,16.093,277.4,15.13,2021-04-06 05:43:00,29.15,2021-04-06 14:08:00,15.4,2021-04-06 05:43:00,28.87,2021-04-06 14:08:00,
Doti,Dumrakot,29.16385278,80.600738,2021-04-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2021-04-06 06:08:00,2021-04-06 18:45:00,0.83,0.0413,0.1602,2021-04-06 12:10:00,0.07,rain,26.66,2021-04-06 13:57:00,12.86,2021-04-07 05:29:00,26.38,2021-04-06 13:57:00,13.13,2021-04-07 05:29:00,-0.03,0.32,1011.2,2.14,6.88,1617702900,34,0.5,8,1617691860,16.093,277.8,12.99,2021-04-06 05:43:00,26.66,2021-04-06 13:57:00,13.26,2021-04-06 05:43:00,26.38,2021-04-06 13:57:00,
