district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
Chitawan,Jhuwani,27.654025,84.3507944,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:04:00,2020-10-06 17:49:00,0.64,0.0418,0.1539,2020-10-06 00:00:00,0.19,rain,33.59,2020-10-06 13:58:00,21.8,2020-10-07 05:40:00,39.04,2020-10-06 15:39:00,22.37,2020-10-07 05:43:00,21.78,0.73,1008.2,1.27,2.04,1601974920,125,0.41,7,1601964780,16.093,261.8,21.17,2020-10-06 05:30:00,33.59,2020-10-06 13:58:00,21.68,2020-10-06 05:34:00,39.04,2020-10-06 15:39:00,
Chitwan,Gobindabasti,27.423171500000002,84.30374090000001,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:04:00,2020-10-06 17:50:00,0.64,0.0288,0.194,2020-10-06 00:00:00,0.19,rain,31.11,2020-10-06 13:59:00,22.06,2020-10-07 05:44:00,35.77,2020-10-06 14:09:00,22.68,2020-10-07 05:47:00,22.01,0.78,1007.6,1.63,2.83,1601975880,127,0.44,7,1601964180,16.093,261.4,21.96,2020-10-06 04:52:00,31.11,2020-10-06 13:59:00,22.72,2020-10-06 04:56:00,35.77,2020-10-06 14:09:00,
Chitwan,Madi Kalyanpur,27.580483299999997,84.2242222,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:05:00,2020-10-06 17:50:00,0.64,0.0397,0.2168,2020-10-06 00:00:00,0.2,rain,33.06,2020-10-06 13:50:00,21.44,2020-10-07 05:42:00,38.2,2020-10-06 14:51:00,21.98,2020-10-07 05:43:00,21.88,0.75,1007.9,1.45,2.56,1601975940,127,0.42,7,1601964360,16.093,261.9,21.22,2020-10-06 05:05:00,33.06,2020-10-06 13:50:00,21.82,2020-10-06 05:13:00,38.2,2020-10-06 14:51:00,
Chitwan,Meghauli,27.67303333,84.42227222,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:04:00,2020-10-06 17:49:00,0.64,0.0371,0.1314,2020-10-06 21:29:00,0.18,rain,33.62,2020-10-06 13:57:00,22.07,2020-10-07 05:39:00,39.07,2020-10-06 15:40:00,22.67,2020-10-07 05:40:00,21.76,0.73,1008.3,1.2,1.9,1601974320,133,0.4,8,1601965260,16.093,261.7,21.18,2020-10-06 05:39:00,33.62,2020-10-06 13:57:00,21.69,2020-10-06 05:40:00,39.07,2020-10-06 15:40:00,
Dadeldhura,Dadeldhura,29.301352,80.58775194,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:20:00,2020-10-06 18:04:00,0.64,0.008,0.0419,2020-10-06 14:40:00,0.05,rain,25.22,2020-10-06 13:04:00,14.35,2020-10-07 05:40:00,24.94,2020-10-06 13:04:00,14.68,2020-10-07 05:40:00,14.86,0.83,1010.0,1.1,2.11,1601922180,128,0.29,8,1601965740,16.093,262.4,13.49,2020-10-06 05:46:00,25.22,2020-10-06 13:04:00,13.98,2020-10-06 05:48:00,24.94,2020-10-06 13:04:00,
Dadeldhura,Dailekh,29.12785778,80.34740778,2020-10-06 00:00:00,Humid throughout the day.,clear-day,2020-10-06 06:21:00,2020-10-06 18:05:00,0.64,0.0027,0.0089,2020-10-06 14:19:00,0.01,rain,32.51,2020-10-06 13:35:00,21.01,2020-10-07 05:40:00,35.28,2020-10-06 13:54:00,21.53,2020-10-07 05:43:00,20.47,0.73,1009.1,1.51,2.78,1601940960,28,0.14,8,1601965920,16.093,264.3,20.03,2020-10-06 05:39:00,32.51,2020-10-06 13:35:00,20.49,2020-10-06 05:39:00,35.28,2020-10-06 13:54:00,
Dadeldhura,Sahukharka,29.288393100000004,80.37301500000001,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:21:00,2020-10-06 18:05:00,0.64,0.0032,0.017,2020-10-06 14:36:00,0.02,rain,26.79,2020-10-06 13:07:00,16.36,2020-10-07 06:09:00,26.51,2020-10-06 13:06:00,16.78,2020-10-07 06:11:00,16.83,0.84,1009.5,1.32,2.59,1601940240,24,0.23,8,1601966160,16.093,263.3,15.41,2020-10-06 05:48:00,26.79,2020-10-06 13:07:00,15.92,2020-10-06 05:49:00,26.51,2020-10-06 13:06:00,
Dailekh,Bale Budha (Tallo Dhungeshwor),28.83811111,81.70848333,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:15:00,2020-10-06 17:59:00,0.64,0.019,0.2856,2020-10-06 00:00:00,0.06,rain,28.76,2020-10-06 13:33:00,16.59,2020-10-07 05:56:00,28.47,2020-10-06 13:34:00,16.86,2020-10-07 05:56:00,14.68,0.67,1010.5,1.37,2.51,1601938620,62,0.16,8,1601964540,16.093,261.0,16.46,2020-10-06 05:54:00,28.76,2020-10-06 13:33:00,16.73,2020-10-06 05:54:00,28.47,2020-10-06 13:34:00,
Dailekh,Katti,28.92202778,81.62608333,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:16:00,2020-10-06 18:00:00,0.64,0.0114,0.1802,2020-10-06 00:00:00,0.04,rain,28.42,2020-10-06 13:29:00,16.49,2020-10-07 05:46:00,28.14,2020-10-06 13:29:00,16.76,2020-10-07 05:46:00,13.31,0.63,1010.5,1.48,3.1,1601938260,49,0.14,9,1601964360,16.093,261.2,16.21,2020-10-06 05:50:00,28.42,2020-10-06 13:29:00,16.48,2020-10-06 05:50:00,28.14,2020-10-06 13:29:00,
Dailekh,Nayabasti (Dang),28.78022222,81.82144444,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:15:00,2020-10-06 17:59:00,0.64,0.0305,0.271,2020-10-06 00:00:00,0.07,rain,29.55,2020-10-06 13:44:00,17.19,2020-10-07 06:12:00,29.27,2020-10-06 13:45:00,17.46,2020-10-07 06:12:00,15.46,0.67,1010.5,1.27,2.39,1601939640,64,0.17,8,1601964900,16.093,260.9,17.2,2020-10-06 06:05:00,29.55,2020-10-06 13:44:00,17.47,2020-10-06 06:05:00,29.27,2020-10-06 13:45:00,
Dailekh,Ranimatta,28.90711111,81.75019167,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:15:00,2020-10-06 17:59:00,0.64,0.015,0.2019,2020-10-06 00:00:00,0.06,rain,26.31,2020-10-06 13:09:00,15.09,2020-10-07 05:46:00,26.03,2020-10-06 13:09:00,15.36,2020-10-07 05:46:00,12.31,0.67,1010.8,1.48,2.82,1601938320,59,0.16,9,1601964180,16.093,260.0,14.86,2020-10-06 05:50:00,26.31,2020-10-06 13:09:00,15.13,2020-10-06 05:50:00,26.03,2020-10-06 13:09:00,
Dang,Ghorahi (Masina),28.13174722,82.30278333,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:13:00,2020-10-06 17:57:00,0.64,0.0211,0.068,2020-10-06 17:45:00,0.04,rain,31.31,2020-10-06 13:42:00,19.09,2020-10-07 05:21:00,32.45,2020-10-06 13:52:00,19.36,2020-10-07 05:21:00,18.1,0.68,1008.8,1.58,2.95,1601974800,39,0.22,8,1601965140,16.093,261.7,18.86,2020-10-06 05:08:00,31.31,2020-10-06 13:42:00,19.13,2020-10-06 05:07:00,32.45,2020-10-06 13:52:00,
Dang,Ghorai (Dang),27.69233306,82.52512694,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:11:00,2020-10-06 17:57:00,0.64,0.0136,0.1903,2020-10-07 00:00:00,0.03,rain,32.78,2020-10-06 14:41:00,22.2,2020-10-07 05:03:00,34.52,2020-10-06 14:41:00,22.83,2020-10-07 05:17:00,19.5,0.65,1007.0,1.75,2.94,1601976180,101,0.24,8,1601965260,16.093,263.9,21.69,2020-10-06 04:45:00,32.78,2020-10-06 14:41:00,22.21,2020-10-06 04:46:00,34.52,2020-10-06 14:41:00,
Dang,Koilabas,28.05,82.5,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:12:00,2020-10-06 17:57:00,0.64,0.0303,0.1559,2020-10-06 17:42:00,0.05,rain,31.13,2020-10-06 13:39:00,19.87,2020-10-07 05:29:00,32.28,2020-10-06 13:43:00,20.14,2020-10-07 05:29:00,18.31,0.68,1008.6,1.57,3.01,1601974620,40,0.25,8,1601963400,16.093,261.8,19.81,2020-10-06 05:23:00,31.13,2020-10-06 13:39:00,20.08,2020-10-06 05:24:00,32.28,2020-10-06 13:43:00,
Dang,Lalmatiya,27.87055556,82.53666667,2020-10-06 00:00:00,Humid throughout the day.,clear-day,2020-10-06 06:12:00,2020-10-06 17:57:00,0.64,0.0205,0.1354,2020-10-07 00:00:00,0.04,rain,33.61,2020-10-06 14:27:00,21.81,2020-10-07 05:10:00,36.69,2020-10-06 14:55:00,22.4,2020-10-07 05:16:00,20.26,0.67,1007.8,1.59,2.9,1601975160,85,0.25,8,1601963880,16.093,263.1,21.1,2020-10-06 04:59:00,33.61,2020-10-06 14:27:00,21.62,2020-10-06 04:59:00,36.69,2020-10-06 14:55:00,
Dang,Lamahi,27.88486889,82.33509611,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:12:00,2020-10-06 17:57:00,0.64,0.0125,0.0673,2020-10-06 23:22:00,0.02,rain,33.44,2020-10-06 14:21:00,21.94,2020-10-07 05:09:00,36.19,2020-10-06 14:40:00,22.54,2020-10-07 05:10:00,20.3,0.66,1007.4,1.67,3.17,1601975280,94,0.18,8,1601965320,16.093,263.4,21.39,2020-10-06 04:53:00,33.44,2020-10-06 14:21:00,21.92,2020-10-06 04:53:00,36.19,2020-10-06 14:40:00,
Dang,Padhampur,28.03719889,82.484156,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:12:00,2020-10-06 17:57:00,0.64,0.0283,0.143,2020-10-06 17:41:00,0.04,rain,31.19,2020-10-06 13:41:00,20.05,2020-10-07 05:24:00,32.36,2020-10-06 13:40:00,20.32,2020-10-07 05:23:00,18.43,0.68,1008.5,1.58,3.02,1601974680,43,0.25,8,1601963520,16.093,262.0,20.0,2020-10-06 05:15:00,31.19,2020-10-06 13:41:00,20.29,2020-10-06 05:22:00,32.36,2020-10-06 13:40:00,
Dang,Tulsipur,28.201323,82.1393939,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:13:00,2020-10-06 17:58:00,0.64,0.0134,0.0584,2020-10-06 14:45:00,0.04,rain,31.4,2020-10-06 13:40:00,19.35,2020-10-07 05:34:00,32.56,2020-10-06 13:51:00,19.62,2020-10-07 05:34:00,18.71,0.71,1008.7,1.52,2.69,1601974740,33,0.19,8,1601965560,16.093,261.8,19.26,2020-10-06 05:39:00,31.4,2020-10-06 13:40:00,19.59,2020-10-06 05:40:00,32.56,2020-10-06 13:51:00,
Darchula,Darchula New,29.666666999999997,80.55,2020-10-06 00:15:00,Clear throughout the day.,clear-day,2020-10-06 06:20:00,2020-10-06 18:04:00,0.64,0.002,0.0139,2020-10-06 23:52:00,0.01,rain,31.45,2020-10-06 13:50:00,17.47,2020-10-07 05:28:00,31.17,2020-10-06 13:50:00,17.74,2020-10-07 05:28:00,11.95,0.52,1010.8,1.18,2.3,1601922600,217,0.14,8,1601964840,16.093,262.9,16.69,2020-10-06 05:45:00,31.45,2020-10-06 13:50:00,16.96,2020-10-06 05:45:00,31.17,2020-10-06 13:50:00,
Darchula,Dhaulatiya (Dallekhdhar),29.78255194,80.82215806,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:19:00,2020-10-06 18:03:00,0.64,0.0016,0.0063,2020-10-06 11:54:00,0.03,rain,23.4,2020-10-06 13:41:00,12.53,2020-10-07 05:57:00,23.12,2020-10-06 13:41:00,12.8,2020-10-07 05:57:00,7.22,0.57,1012.9,1.56,2.9,1601938260,170,0.11,9,1601965500,16.093,259.0,11.71,2020-10-06 05:53:00,23.4,2020-10-06 13:41:00,11.98,2020-10-06 05:53:00,23.12,2020-10-06 13:41:00,
Darchula,Gokuleshwar,29.84287806,80.53884806,2020-10-06 00:15:00,Clear throughout the day.,clear-day,2020-10-06 06:20:00,2020-10-06 18:04:00,0.64,0.0028,0.014,2020-10-06 20:47:00,0.01,rain,28.22,2020-10-06 13:40:00,16.11,2020-10-07 06:11:00,27.94,2020-10-06 13:40:00,16.38,2020-10-07 06:11:00,7.55,0.44,1011.5,1.33,2.45,1601922600,207,0.15,9,1601965020,16.093,261.9,15.19,2020-10-06 05:52:00,28.22,2020-10-06 13:40:00,15.46,2020-10-06 05:52:00,27.94,2020-10-06 13:40:00,
Darchula,Lumpthi,29.84496194,80.54539389,2020-10-06 00:15:00,Clear throughout the day.,clear-day,2020-10-06 06:20:00,2020-10-06 18:04:00,0.64,0.0028,0.0139,2020-10-06 20:47:00,0.01,rain,28.07,2020-10-06 13:39:00,15.99,2020-10-07 06:12:00,27.79,2020-10-06 13:39:00,16.26,2020-10-07 06:12:00,7.49,0.45,1011.6,1.34,2.46,1601922600,203,0.15,9,1601965020,16.093,261.8,15.07,2020-10-06 05:52:00,28.07,2020-10-06 13:39:00,15.34,2020-10-06 05:52:00,27.79,2020-10-06 13:39:00,
Dhading,Dhading,28.05,84.82,2020-10-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:02:00,2020-10-06 17:47:00,0.64,0.0125,0.0499,2020-10-06 19:59:00,0.03,rain,31.08,2020-10-06 13:34:00,19.13,2020-10-07 05:41:00,31.74,2020-10-06 13:46:00,19.4,2020-10-07 05:41:00,15.56,0.6,1010.2,1.24,2.13,1601938740,333,0.39,8,1601963940,16.093,259.7,18.6,2020-10-06 05:46:00,31.08,2020-10-06 13:34:00,18.87,2020-10-06 05:46:00,31.74,2020-10-06 13:46:00,
Dhading,Dhunibesi,27.912505600000003,84.8961333,2020-10-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:02:00,2020-10-06 17:47:00,0.64,0.0156,0.0534,2020-10-06 23:26:00,0.05,rain,32.02,2020-10-06 13:41:00,19.72,2020-10-07 05:43:00,32.86,2020-10-06 13:46:00,19.99,2020-10-07 05:43:00,17.28,0.64,1009.8,1.08,2.03,1601974560,281,0.43,8,1601964060,16.093,259.8,18.63,2020-10-06 05:45:00,32.02,2020-10-06 13:41:00,18.9,2020-10-06 05:45:00,32.86,2020-10-06 13:46:00,
Dhading,Gajuri,27.8053359,84.7055012,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:03:00,2020-10-06 17:48:00,0.64,0.0158,0.0432,2020-10-06 21:57:00,0.1,rain,32.29,2020-10-06 13:33:00,20.32,2020-10-07 05:17:00,34.7,2020-10-06 13:53:00,20.77,2020-10-07 05:17:00,20.02,0.73,1009.4,1.02,1.78,1601974620,202,0.44,7,1601963820,16.093,260.6,18.63,2020-10-06 05:33:00,32.29,2020-10-06 13:33:00,18.93,2020-10-06 05:33:00,34.7,2020-10-06 13:53:00,
Dhading,Majhimtar,27.72311667,85.1642,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:01:00,2020-10-06 17:46:00,0.64,0.0401,0.2423,2020-10-06 23:46:00,0.15,rain,30.29,2020-10-06 13:05:00,18.57,2020-10-07 05:59:00,31.7,2020-10-06 13:38:00,18.85,2020-10-07 06:00:00,18.71,0.75,1009.8,0.95,2.58,1601975160,277,0.47,8,1601963880,16.093,257.8,17.5,2020-10-06 05:45:00,30.29,2020-10-06 13:05:00,17.77,2020-10-06 05:45:00,31.7,2020-10-06 13:38:00,
Dhading,Pakhribas,27.802707399999996,84.8797782,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 06:02:00,2020-10-06 17:47:00,0.64,0.0136,0.0529,2020-10-06 22:45:00,0.08,rain,32.65,2020-10-06 13:26:00,20.83,2020-10-07 05:32:00,35.25,2020-10-06 13:46:00,21.37,2020-10-07 05:35:00,20.37,0.74,1009.6,1.01,2.01,1601974800,245,0.42,8,1601964000,16.093,259.5,19.09,2020-10-06 05:43:00,32.65,2020-10-06 13:26:00,19.46,2020-10-06 05:44:00,35.25,2020-10-06 13:46:00,
Dhankuta,Barahkshetra,26.91424278,87.15986,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:53:00,2020-10-06 17:38:00,0.64,0.1043,0.3131,2020-10-06 15:59:00,0.42,rain,30.02,2020-10-06 12:32:00,22.0,2020-10-07 05:44:00,37.08,2020-10-06 13:14:00,22.72,2020-10-07 05:52:00,24.33,0.91,1009.1,1.15,1.96,1601973660,127,0.78,6,1601964720,16.093,251.8,22.43,2020-10-06 05:44:00,30.02,2020-10-06 12:32:00,23.42,2020-10-06 05:43:00,37.08,2020-10-06 13:14:00,
Dhankuta,Dhankuta,27.0500025,87.24444444,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:52:00,2020-10-06 17:38:00,0.64,0.1086,0.326,2020-10-06 16:52:00,0.39,rain,24.25,2020-10-06 12:06:00,16.73,2020-10-07 05:42:00,24.82,2020-10-06 12:19:00,17.25,2020-10-07 05:41:00,19.55,0.99,1009.4,1.1,2.24,1601942040,197,0.74,6,1601965320,16.093,251.8,16.67,2020-10-06 05:49:00,24.25,2020-10-06 12:06:00,17.62,2020-10-06 05:48:00,24.82,2020-10-06 12:19:00,
Dhankuta,Dhankuta,26.93805556,87.15472222,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:53:00,2020-10-06 17:38:00,0.64,0.1024,0.3148,2020-10-06 16:23:00,0.43,rain,29.97,2020-10-06 12:22:00,21.69,2020-10-07 05:44:00,36.98,2020-10-06 12:57:00,22.4,2020-10-07 05:45:00,24.32,0.92,1009.2,1.14,2.0,1601973900,137,0.78,6,1601964600,16.093,251.7,22.1,2020-10-06 05:45:00,29.97,2020-10-06 12:22:00,23.1,2020-10-06 05:44:00,36.98,2020-10-06 12:57:00,
Dhankuta,Leguwa Ghat,27.04633889,87.2925,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:52:00,2020-10-06 17:38:00,0.64,0.1114,0.3205,2020-10-06 16:44:00,0.38,rain,23.93,2020-10-06 12:00:00,15.56,2020-10-07 05:45:00,24.52,2020-10-06 12:09:00,16.12,2020-10-07 05:45:00,18.96,0.99,1009.5,1.1,2.23,1601941980,188,0.75,6,1601965620,16.093,251.6,15.59,2020-10-06 05:50:00,23.93,2020-10-06 12:00:00,16.6,2020-10-06 05:50:00,24.52,2020-10-06 12:09:00,
Dhankuta,Muga,27.15338889,87.28919444,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:52:00,2020-10-06 17:38:00,0.64,0.109,0.3453,2020-10-06 18:43:00,0.3,rain,29.72,2020-10-06 13:13:00,19.32,2020-10-07 05:41:00,33.94,2020-10-06 13:54:00,19.76,2020-10-07 05:41:00,21.76,0.86,1009.8,0.94,2.11,1601975160,200,0.69,6,1601966040,16.093,252.2,19.58,2020-10-06 05:47:00,29.72,2020-10-06 13:13:00,20.23,2020-10-06 05:48:00,33.94,2020-10-06 13:54:00,
Dhankuta,Mul Ghat,26.98321944,87.34595556,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:52:00,2020-10-06 17:38:00,0.64,0.1151,0.3418,2020-10-06 14:01:00,0.39,rain,25.26,2020-10-06 11:58:00,17.81,2020-10-07 05:45:00,25.83,2020-10-06 12:05:00,18.55,2020-10-07 05:47:00,20.31,0.98,1009.6,1.15,2.29,1601941980,150,0.78,6,1601965740,16.093,251.1,17.84,2020-10-06 05:53:00,25.26,2020-10-06 11:58:00,18.88,2020-10-06 05:51:00,25.83,2020-10-06 12:05:00,
Dhankuta,Mul Ghat,26.98321944,87.34595556,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:52:00,2020-10-06 17:38:00,0.64,0.1151,0.3418,2020-10-06 14:01:00,0.39,rain,25.26,2020-10-06 11:58:00,17.81,2020-10-07 05:45:00,25.83,2020-10-06 12:05:00,18.55,2020-10-07 05:47:00,20.31,0.98,1009.6,1.15,2.29,1601941980,150,0.78,6,1601965740,16.093,251.1,17.84,2020-10-06 05:53:00,25.26,2020-10-06 11:58:00,18.88,2020-10-06 05:51:00,25.83,2020-10-06 12:05:00,
Dhanusa,Chisapani Bazar,27.01295556,85.92089722,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:58:00,2020-10-06 17:43:00,0.64,0.0472,0.2222,2020-10-06 15:10:00,0.32,rain,29.87,2020-10-06 12:57:00,22.8,2020-10-07 05:11:00,35.07,2020-10-06 13:00:00,23.7,2020-10-07 05:13:00,22.91,0.83,1008.1,1.71,2.95,1601967780,140,0.68,7,1601964120,16.093,255.9,22.98,2020-10-06 04:41:00,29.87,2020-10-06 12:57:00,23.88,2020-10-06 04:42:00,35.07,2020-10-06 13:00:00,
Dhanusa,Janakpur Airport,26.8,85.9833333,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:57:00,2020-10-06 17:43:00,0.64,0.0651,0.2265,2020-10-06 14:33:00,0.36,rain,29.24,2020-10-06 12:55:00,23.1,2020-10-07 05:18:00,34.05,2020-10-06 12:54:00,24.03,2020-10-07 05:21:00,23.06,0.83,1007.6,2.06,3.1,1601967480,114,0.72,6,1601965020,16.093,255.0,23.72,2020-10-06 04:46:00,29.24,2020-10-06 12:55:00,24.76,2020-10-06 04:46:00,34.05,2020-10-06 12:54:00,
Dhanusa,Tulsi,26.71666667,85.96666667,2020-10-06 00:00:00,Humid and mostly cloudy throughout the day.,rain,2020-10-06 05:57:00,2020-10-06 17:43:00,0.64,0.0827,0.2137,2020-10-06 14:14:00,0.4,rain,28.68,2020-10-06 13:02:00,23.13,2020-10-07 05:27:00,32.97,2020-10-06 12:58:00,24.07,2020-10-07 05:28:00,23.03,0.83,1007.5,2.15,3.1,1601967600,106,0.72,6,1601965380,16.093,254.7,23.78,2020-10-06 04:45:00,28.68,2020-10-06 13:02:00,24.88,2020-10-06 04:46:00,32.97,2020-10-06 12:58:00,
Dolakha,Charikot,27.67633111,86.10399389,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:57:00,2020-10-06 17:42:00,0.64,0.0387,0.1078,2020-10-06 17:26:00,0.2,rain,27.98,2020-10-06 12:47:00,16.68,2020-10-07 05:42:00,29.63,2020-10-06 12:56:00,16.95,2020-10-07 05:42:00,17.63,0.82,1011.1,1.31,2.7,1601940180,174,0.54,8,1601963880,16.057,254.2,15.98,2020-10-06 05:50:00,27.98,2020-10-06 12:47:00,16.25,2020-10-06 05:50:00,29.63,2020-10-06 12:56:00,
Dolakha,Dunai,27.63333333,86.13333333,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:57:00,2020-10-06 17:42:00,0.64,0.0485,0.1285,2020-10-06 17:45:00,0.21,rain,26.16,2020-10-06 12:52:00,14.86,2020-10-07 05:44:00,26.51,2020-10-06 12:58:00,15.13,2020-10-07 05:44:00,17.45,0.88,1010.8,1.3,2.68,1601940180,170,0.55,8,1601963880,16.026,254.1,14.25,2020-10-06 05:51:00,26.16,2020-10-06 12:52:00,14.52,2020-10-06 05:51:00,26.51,2020-10-06 12:58:00,
Dolakha,Jiri,27.6666667,86.05,2020-10-06 00:00:00,Humid and partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:57:00,2020-10-06 17:43:00,0.64,0.0409,0.1182,2020-10-06 17:31:00,0.21,rain,24.33,2020-10-06 12:49:00,13.98,2020-10-07 05:37:00,24.57,2020-10-06 12:55:00,14.25,2020-10-07 05:37:00,16.43,0.92,1010.8,1.22,2.57,1601940480,179,0.54,8,1601963880,16.093,254.6,13.33,2020-10-06 05:50:00,24.33,2020-10-06 12:49:00,13.6,2020-10-06 05:50:00,24.57,2020-10-06 12:55:00,
Dolakha,Nagdaha,27.616666700000003,86.35,2020-10-06 00:00:00,Partly cloudy throughout the day.,partly-cloudy-day,2020-10-06 05:56:00,2020-10-06 17:41:00,0.64,0.0581,0.1545,2020-10-06 18:51:00,0.23,rain,18.26,2020-10-06 12:32:00,10.3,2020-10-07 05:33:00,19.02,2020-10-06 12:52:00,10.57,2020-10-07 05:33:00,12.64,0.97,1011.5,1.37,2.5,1601966580,205,0.53,9,1601963580,15.388,251.9,9.72,2020-10-06 05:47:00,18.26,2020-10-06 12:32:00,9.52,2020-10-06 05:46:00,19.02,2020-10-06 12:52:00,
Dolpa,Kaigaun,29.03154722,82.76287778,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:11:00,2020-10-06 17:55:00,0.64,0.0014,0.0063,2020-10-06 11:54:00,0.02,rain,19.08,2020-10-06 12:44:00,6.36,2020-10-07 05:40:00,18.8,2020-10-06 12:44:00,6.63,2020-10-07 05:40:00,6.22,0.78,1014.3,1.24,2.24,1601975640,45,0.11,10,1601965020,16.093,254.7,5.24,2020-10-06 05:50:00,19.08,2020-10-06 12:44:00,5.51,2020-10-06 05:50:00,18.8,2020-10-06 12:44:00,
Dolpa,Silgadhi Doti,28.98363333,82.82074444,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:11:00,2020-10-06 17:55:00,0.64,0.0014,0.0058,2020-10-06 11:54:00,0.03,rain,19.21,2020-10-06 12:47:00,6.24,2020-10-07 05:42:00,18.93,2020-10-06 12:47:00,6.51,2020-10-07 05:42:00,5.95,0.77,1014.1,1.26,2.27,1601974380,60,0.09,10,1601964960,16.093,254.6,5.05,2020-10-06 05:51:00,19.21,2020-10-06 12:47:00,5.32,2020-10-06 05:51:00,18.93,2020-10-06 12:47:00,
Doti,Dipayal (Doti),29.12015194,80.70944778,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:19:00,2020-10-06 18:03:00,0.64,0.0111,0.0551,2020-10-06 23:48:00,0.06,rain,27.05,2020-10-06 13:00:00,16.6,2020-10-07 06:02:00,27.01,2020-10-06 12:53:00,16.87,2020-10-07 06:02:00,17.0,0.83,1009.9,1.09,1.8,1601938020,92,0.26,8,1601965140,16.093,262.4,15.76,2020-10-06 05:59:00,27.05,2020-10-06 13:00:00,16.07,2020-10-06 05:58:00,27.01,2020-10-06 12:53:00,
Doti,Dumrakot,29.16385278,80.600738,2020-10-06 00:00:00,Clear throughout the day.,clear-day,2020-10-06 06:20:00,2020-10-06 18:04:00,0.64,0.0086,0.0361,2020-10-06 14:40:00,0.05,rain,25.15,2020-10-06 13:02:00,14.91,2020-10-07 05:43:00,24.87,2020-10-06 13:01:00,15.19,2020-10-07 05:44:00,16.07,0.87,1009.5,1.2,2.06,1601922840,92,0.25,8,1601965380,16.093,262.7,14.1,2020-10-06 05:45:00,25.15,2020-10-06 13:02:00,14.62,2020-10-06 05:45:00,24.87,2020-10-06 13:01:00,
