district,formal_name,lat,long,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipAccumulation
Chitwan,Gobindabasti,27.423171500000002,84.30374090000001,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:57:00,2021-01-27 17:46:00,0.46,0.0007,0.0037,2021-01-27 05:17:00,0.02,rain,21.3,2021-01-27 14:01:00,7.65,2021-01-28 04:49:00,21.02,2021-01-27 14:01:00,7.39,2021-01-28 04:47:00,7.31,0.68,1016.6,1.39,2.89,1611744300,263,0.17,6,1611729180,16.093,255.3,7.78,2021-01-27 04:41:00,21.3,2021-01-27 14:01:00,8.05,2021-01-27 04:41:00,21.02,2021-01-27 14:01:00,
Chitwan,Madi Kalyanpur,27.580483299999997,84.2242222,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:58:00,2021-01-27 17:46:00,0.46,0.0008,0.0048,2021-01-27 05:15:00,0.02,rain,22.36,2021-01-27 13:54:00,7.85,2021-01-28 04:55:00,22.08,2021-01-27 13:54:00,7.53,2021-01-28 05:03:00,8.3,0.72,1016.6,1.36,2.85,1611743100,157,0.17,6,1611729180,16.093,255.7,7.69,2021-01-27 04:48:00,22.36,2021-01-27 13:54:00,7.96,2021-01-27 04:48:00,22.08,2021-01-27 13:54:00,
Chitwan,Meghauli,27.67303333,84.42227222,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:57:00,2021-01-27 17:45:00,0.46,0.0009,0.0054,2021-01-27 05:15:00,0.02,rain,23.1,2021-01-27 13:52:00,9.26,2021-01-28 04:45:00,22.82,2021-01-27 13:52:00,9.18,2021-01-28 04:45:00,8.63,0.7,1016.6,1.35,2.97,1611744180,127,0.14,6,1611729300,16.093,255.6,8.8,2021-01-27 06:14:00,23.1,2021-01-27 13:52:00,9.07,2021-01-27 06:14:00,22.82,2021-01-27 13:52:00,
Dadeldhura,Dadeldhura,29.301352,80.58775194,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:15:00,2021-01-27 17:58:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,16.84,2021-01-27 13:22:00,3.86,2021-01-27 23:20:00,16.56,2021-01-27 13:22:00,2.93,2021-01-27 23:49:00,-7.16,0.4,1017.3,1.46,2.8,1611744480,80,0.09,6,1611730200,16.093,263.8,2.73,2021-01-27 06:03:00,16.84,2021-01-27 13:22:00,1.62,2021-01-27 06:12:00,16.56,2021-01-27 13:22:00,
Dadeldhura,Dailekh,29.12785778,80.34740778,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:16:00,2021-01-27 17:59:00,0.46,0.0006,0.0039,2021-01-27 19:20:00,0.02,rain,20.92,2021-01-27 13:45:00,7.5,2021-01-28 07:00:00,20.64,2021-01-27 13:45:00,6.29,2021-01-28 04:43:00,3.49,0.58,1017.7,1.9,2.91,1611738060,22,0.18,5,1611730200,16.093,264.8,6.52,2021-01-27 05:59:00,20.92,2021-01-27 13:45:00,5.14,2021-01-27 05:54:00,20.64,2021-01-27 13:45:00,
Dadeldhura,Sahukharka,29.288393100000004,80.37301500000001,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:16:00,2021-01-27 17:59:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,17.63,2021-01-27 13:32:00,4.5,2021-01-28 07:00:00,17.35,2021-01-27 13:32:00,3.06,2021-01-28 07:00:00,-3.16,0.48,1017.3,1.82,2.96,1611739680,27,0.12,6,1611730200,16.093,264.9,3.8,2021-01-27 06:12:00,17.63,2021-01-27 13:32:00,2.08,2021-01-27 06:11:00,17.35,2021-01-27 13:32:00,
Dailekh,Bale Budha (Tallo Dhungeshwor),28.83811111,81.70848333,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:10:00,2021-01-27 17:54:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,19.02,2021-01-27 13:27:00,7.52,2021-01-28 07:00:00,18.74,2021-01-27 13:27:00,6.61,2021-01-28 00:53:00,-11.24,0.22,1017.4,1.82,2.47,1611698400,64,0.06,6,1611729960,16.093,259.6,6.32,2021-01-27 06:09:00,19.02,2021-01-27 13:27:00,5.14,2021-01-27 06:04:00,18.74,2021-01-27 13:27:00,
Dailekh,Katti,28.92202778,81.62608333,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:11:00,2021-01-27 17:54:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,18.82,2021-01-27 13:26:00,7.26,2021-01-28 07:00:00,18.54,2021-01-27 13:26:00,6.04,2021-01-28 06:36:00,-10.65,0.23,1017.4,2.09,3.21,1611699180,54,0.04,6,1611730020,16.093,260.4,6.42,2021-01-27 06:21:00,18.82,2021-01-27 13:26:00,4.9,2021-01-27 06:13:00,18.54,2021-01-27 13:26:00,
Dailekh,Nayabasti (Dang),28.78022222,81.82144444,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:10:00,2021-01-27 17:54:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,19.5,2021-01-27 13:38:00,7.35,2021-01-28 00:32:00,19.22,2021-01-27 13:38:00,6.61,2021-01-28 00:37:00,-11.31,0.22,1017.4,1.67,2.31,1611736080,59,0.05,6,1611729960,16.093,259.1,6.29,2021-01-27 06:05:00,19.5,2021-01-27 13:38:00,5.32,2021-01-27 05:59:00,19.22,2021-01-27 13:38:00,
Dailekh,Ranimatta,28.90711111,81.75019167,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:10:00,2021-01-27 17:54:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,17.01,2021-01-27 13:06:00,7.13,2021-01-28 07:00:00,16.73,2021-01-27 13:06:00,6.06,2021-01-28 00:40:00,-14.27,0.19,1017.4,2.03,2.81,1611695460,70,0.03,6,1611730020,16.093,259.0,5.99,2021-01-27 06:11:00,17.01,2021-01-27 13:06:00,4.54,2021-01-27 06:06:00,16.73,2021-01-27 13:06:00,
Dang,Ghorahi (Masina),28.13174722,82.30278333,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:07:00,2021-01-27 17:53:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,20.48,2021-01-27 13:43:00,7.3,2021-01-28 05:26:00,20.2,2021-01-27 13:43:00,6.29,2021-01-28 05:13:00,2.59,0.55,1017.1,1.84,2.42,1611735120,36,0.15,6,1611729180,16.093,257.3,6.17,2021-01-27 05:53:00,20.48,2021-01-27 13:43:00,5.2,2021-01-27 05:48:00,20.2,2021-01-27 13:43:00,
Dang,Ghorai (Dang),27.69233306,82.52512694,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:05:00,2021-01-27 17:53:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.57,2021-01-27 14:41:00,7.87,2021-01-28 05:46:00,21.29,2021-01-27 14:41:00,7.98,2021-01-28 04:49:00,6.85,0.66,1016.5,1.61,2.91,1611744840,296,0.22,5,1611728940,16.093,257.3,7.95,2021-01-27 05:10:00,21.57,2021-01-27 14:41:00,7.73,2021-01-27 05:21:00,21.29,2021-01-27 14:41:00,
Dang,Koilabas,28.05,82.5,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:06:00,2021-01-27 17:52:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,20.65,2021-01-27 13:42:00,8.53,2021-01-28 01:57:00,20.37,2021-01-27 13:42:00,7.8,2021-01-28 01:57:00,3.22,0.55,1016.9,1.89,2.36,1611735660,33,0.13,6,1611729120,16.093,257.0,7.16,2021-01-27 06:06:00,20.65,2021-01-27 13:42:00,6.23,2021-01-27 06:05:00,20.37,2021-01-27 13:42:00,
Dang,Lalmatiya,27.87055556,82.53666667,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:05:00,2021-01-27 17:52:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.79,2021-01-27 14:13:00,8.18,2021-01-28 05:38:00,21.51,2021-01-27 14:13:00,7.62,2021-01-28 05:26:00,6.81,0.66,1016.8,1.65,2.47,1611744180,350,0.19,5,1611729120,16.093,257.3,7.54,2021-01-27 05:56:00,21.79,2021-01-27 14:13:00,7.02,2021-01-27 05:58:00,21.51,2021-01-27 14:13:00,
Dang,Lamahi,27.88486889,82.33509611,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:06:00,2021-01-27 17:53:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.87,2021-01-27 14:17:00,8.15,2021-01-28 05:45:00,21.59,2021-01-27 14:17:00,7.68,2021-01-28 05:39:00,6.79,0.65,1016.7,1.67,2.77,1611744480,331,0.2,6,1611729840,16.093,257.7,7.54,2021-01-27 05:51:00,21.87,2021-01-27 14:17:00,7.11,2021-01-27 05:53:00,21.59,2021-01-27 14:17:00,
Dang,Padhampur,28.03719889,82.484156,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:06:00,2021-01-27 17:52:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,20.66,2021-01-27 13:43:00,8.66,2021-01-28 01:58:00,20.38,2021-01-27 13:43:00,7.97,2021-01-28 02:00:00,3.62,0.56,1016.9,1.88,2.35,1611735600,33,0.14,6,1611729240,16.093,257.1,7.42,2021-01-27 06:08:00,20.66,2021-01-27 13:43:00,6.55,2021-01-27 06:06:00,20.38,2021-01-27 13:43:00,
Dang,Tulsipur,28.201323,82.1393939,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:07:00,2021-01-27 17:53:00,0.46,0.0003,0.002,2021-01-27 02:45:00,0.01,rain,20.69,2021-01-27 13:43:00,7.67,2021-01-28 06:27:00,20.41,2021-01-27 13:43:00,6.76,2021-01-28 06:21:00,2.88,0.56,1016.9,1.79,2.27,1611735120,39,0.15,6,1611729240,16.093,257.7,6.54,2021-01-27 06:03:00,20.69,2021-01-27 13:43:00,5.61,2021-01-27 05:59:00,20.41,2021-01-27 13:43:00,
Darchula,Darchula New,29.666666999999997,80.55,2021-01-27 00:15:00,Clear throughout the day.,clear-day,2021-01-27 07:16:00,2021-01-27 17:57:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,21.34,2021-01-27 14:18:00,4.12,2021-01-28 04:37:00,21.06,2021-01-27 14:18:00,3.09,2021-01-28 04:31:00,-13.09,0.22,1018.8,1.52,2.61,1611737700,73,0.0,6,1611730260,16.093,268.5,3.62,2021-01-27 05:54:00,21.34,2021-01-27 14:18:00,2.58,2021-01-27 05:54:00,21.06,2021-01-27 14:18:00,
Darchula,Dhaulatiya (Dallekhdhar),29.78255194,80.82215806,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:15:00,2021-01-27 17:56:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,12.25,2021-01-27 13:46:00,1.63,2021-01-28 00:42:00,11.97,2021-01-27 13:46:00,-0.72,2021-01-28 00:45:00,-17.16,0.21,1019.2,2.13,3.26,1611771300,80,0.0,6,1611730200,16.093,266.6,0.9,2021-01-27 06:03:00,12.25,2021-01-27 13:46:00,-1.47,2021-01-27 05:58:00,11.97,2021-01-27 13:46:00,
Darchula,Gokuleshwar,29.84287806,80.53884806,2021-01-27 00:15:00,Clear throughout the day.,clear-day,2021-01-27 07:17:00,2021-01-27 17:57:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,18.04,2021-01-27 14:15:00,3.66,2021-01-28 03:47:00,17.76,2021-01-27 14:15:00,1.61,2021-01-28 04:03:00,-16.33,0.18,1019.2,2.08,3.3,1611701580,36,0.0,6,1611730260,16.093,269.9,2.91,2021-01-27 05:56:00,18.04,2021-01-27 14:15:00,0.76,2021-01-27 05:54:00,17.76,2021-01-27 14:15:00,
Darchula,Lumpthi,29.84496194,80.54539389,2021-01-27 00:15:00,Clear throughout the day.,clear-day,2021-01-27 07:17:00,2021-01-27 17:57:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,17.79,2021-01-27 14:15:00,3.64,2021-01-28 03:37:00,17.51,2021-01-27 14:15:00,1.55,2021-01-28 03:55:00,-16.41,0.18,1019.2,2.1,3.33,1611701580,36,0.0,6,1611730260,16.093,269.9,2.85,2021-01-27 05:56:00,17.79,2021-01-27 14:15:00,0.67,2021-01-27 05:54:00,17.51,2021-01-27 14:15:00,
Dhading,Dhading,28.05,84.82,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:56:00,2021-01-27 17:43:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.15,2021-01-27 14:00:00,8.21,2021-01-27 23:36:00,20.87,2021-01-27 14:00:00,8.08,2021-01-27 23:47:00,-1.07,0.42,1017.1,1.47,2.57,1611744060,16,0.19,6,1611728580,16.093,254.2,7.62,2021-01-27 05:49:00,21.15,2021-01-27 14:00:00,7.21,2021-01-27 05:42:00,20.87,2021-01-27 14:00:00,
Dhading,Dhunibesi,27.912505600000003,84.8961333,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:56:00,2021-01-27 17:43:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,22.6,2021-01-27 13:54:00,8.41,2021-01-28 06:18:00,22.32,2021-01-27 13:54:00,8.68,2021-01-28 06:18:00,0.17,0.45,1016.9,1.32,2.68,1611744720,197,0.14,6,1611728940,16.093,254.4,6.82,2021-01-27 06:03:00,22.6,2021-01-27 13:54:00,7.09,2021-01-27 06:03:00,22.32,2021-01-27 13:54:00,
Dhading,Gajuri,27.8053359,84.7055012,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:56:00,2021-01-27 17:44:00,0.46,0.0003,0.002,2021-01-27 02:46:00,0.01,rain,22.75,2021-01-27 13:48:00,7.35,2021-01-28 05:31:00,22.47,2021-01-27 13:48:00,7.18,2021-01-28 04:42:00,6.26,0.66,1017.1,1.29,2.67,1611744180,145,0.21,6,1611728880,16.093,254.9,6.88,2021-01-27 06:19:00,22.75,2021-01-27 13:48:00,7.15,2021-01-27 06:19:00,22.47,2021-01-27 13:48:00,
Dhading,Majhimtar,27.72311667,85.1642,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:54:00,2021-01-27 17:42:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,22.02,2021-01-27 13:41:00,4.32,2021-01-28 05:38:00,21.74,2021-01-27 13:41:00,4.59,2021-01-28 05:38:00,1.53,0.58,1017.0,1.2,2.65,1611745500,193,0.1,6,1611729180,16.093,252.6,3.14,2021-01-27 05:51:00,22.02,2021-01-27 13:41:00,3.41,2021-01-27 05:51:00,21.74,2021-01-27 13:41:00,
Dhading,Pakhribas,27.802707399999996,84.8797782,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:56:00,2021-01-27 17:43:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,23.0,2021-01-27 13:59:00,6.83,2021-01-28 06:11:00,22.72,2021-01-27 13:59:00,7.1,2021-01-28 06:11:00,4.79,0.63,1017.1,1.3,2.65,1611744540,165,0.14,6,1611729000,16.093,254.0,5.74,2021-01-27 06:07:00,23.0,2021-01-27 13:59:00,6.01,2021-01-27 06:07:00,22.72,2021-01-27 13:59:00,
Dhankuta,Barahkshetra,26.91424278,87.15986,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.64,2021-01-27 14:12:00,11.45,2021-01-28 01:34:00,21.36,2021-01-27 14:12:00,11.72,2021-01-28 01:34:00,10.39,0.77,1016.2,1.59,2.63,1611732600,38,0.05,6,1611728280,16.093,251.1,9.86,2021-01-27 05:57:00,21.64,2021-01-27 14:12:00,10.13,2021-01-27 05:57:00,21.36,2021-01-27 14:12:00,
Dhankuta,Dhankuta,27.0500025,87.24444444,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,15.99,2021-01-27 13:29:00,7.28,2021-01-28 06:34:00,15.71,2021-01-27 13:29:00,6.63,2021-01-28 06:28:00,4.27,0.71,1015.7,1.58,2.81,1611743520,70,0.07,7,1611728160,16.093,250.4,5.81,2021-01-27 06:13:00,15.99,2021-01-27 13:29:00,4.96,2021-01-27 06:16:00,15.71,2021-01-27 13:29:00,
Dhankuta,Dhankuta,26.93805556,87.15472222,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.24,2021-01-27 14:07:00,11.19,2021-01-28 01:18:00,20.96,2021-01-27 14:07:00,11.46,2021-01-28 01:18:00,10.51,0.79,1016.3,1.61,2.65,1611733860,43,0.05,6,1611728220,16.093,250.8,9.59,2021-01-27 05:58:00,21.24,2021-01-27 14:07:00,9.33,2021-01-27 05:50:00,20.96,2021-01-27 14:07:00,
Dhankuta,Leguwa Ghat,27.04633889,87.2925,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,15.75,2021-01-27 13:30:00,6.09,2021-01-28 06:28:00,15.47,2021-01-27 13:30:00,5.26,2021-01-28 06:19:00,2.81,0.69,1015.7,1.58,2.75,1611743460,76,0.08,7,1611728160,16.093,250.3,4.67,2021-01-27 06:10:00,15.75,2021-01-27 13:30:00,3.66,2021-01-27 06:12:00,15.47,2021-01-27 13:30:00,
Dhankuta,Muga,27.15338889,87.28919444,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,21.01,2021-01-27 14:05:00,7.61,2021-01-28 06:12:00,20.73,2021-01-27 14:05:00,7.88,2021-01-28 06:12:00,8.07,0.77,1016.9,1.31,3.08,1611743340,154,0.1,6,1611728340,16.093,250.6,6.51,2021-01-27 06:14:00,21.01,2021-01-27 14:05:00,6.78,2021-01-27 06:14:00,20.73,2021-01-27 14:05:00,
Dhankuta,Mul Ghat,26.98321944,87.34595556,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,17.16,2021-01-27 13:30:00,7.55,2021-01-28 06:28:00,16.88,2021-01-27 13:30:00,6.74,2021-01-28 06:21:00,5.85,0.75,1015.9,1.66,2.7,1611709020,69,0.09,7,1611728280,16.093,250.2,6.06,2021-01-27 06:15:00,17.16,2021-01-27 13:30:00,5.07,2021-01-27 06:15:00,16.88,2021-01-27 13:30:00,
Dhankuta,Mul Ghat,26.98321944,87.34595556,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:45:00,2021-01-27 17:35:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,17.16,2021-01-27 13:30:00,7.55,2021-01-28 06:28:00,16.88,2021-01-27 13:30:00,6.74,2021-01-28 06:21:00,5.85,0.75,1015.9,1.66,2.7,1611709020,69,0.09,7,1611728280,16.093,250.2,6.06,2021-01-27 06:15:00,17.16,2021-01-27 13:30:00,5.07,2021-01-27 06:15:00,16.88,2021-01-27 13:30:00,
Dhanusa,Chisapani Bazar,27.01295556,85.92089722,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:50:00,2021-01-27 17:40:00,0.46,0.0002,0.002,2021-01-27 02:44:00,0.01,rain,22.84,2021-01-27 14:06:00,10.11,2021-01-28 04:47:00,22.56,2021-01-27 14:06:00,10.38,2021-01-28 04:47:00,6.76,0.59,1016.3,1.79,2.84,1611731220,294,0.1,6,1611729180,16.093,253.2,10.13,2021-01-27 06:13:00,22.84,2021-01-27 14:06:00,10.4,2021-01-27 06:13:00,22.56,2021-01-27 14:06:00,
Dhanusa,Janakpur Airport,26.8,85.9833333,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:50:00,2021-01-27 17:40:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,23.43,2021-01-27 14:49:00,8.81,2021-01-28 04:50:00,23.15,2021-01-27 14:49:00,9.08,2021-01-28 04:50:00,6.97,0.6,1016.2,2.16,3.25,1611745860,272,0.12,6,1611729240,16.093,253.7,9.45,2021-01-27 05:01:00,23.43,2021-01-27 14:49:00,8.8,2021-01-27 05:01:00,23.15,2021-01-27 14:49:00,
Dhanusa,Tulsi,26.71666667,85.96666667,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:50:00,2021-01-27 17:41:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,23.26,2021-01-27 14:58:00,8.55,2021-01-28 04:57:00,22.98,2021-01-27 14:58:00,8.82,2021-01-28 04:57:00,6.72,0.6,1016.2,2.29,3.32,1611713040,271,0.14,6,1611729360,16.093,253.9,9.08,2021-01-27 04:53:00,23.26,2021-01-27 14:58:00,8.25,2021-01-27 04:57:00,22.98,2021-01-27 14:58:00,
Dolakha,Charikot,27.67633111,86.10399389,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:51:00,2021-01-27 17:38:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,18.07,2021-01-27 13:45:00,5.78,2021-01-28 01:26:00,17.79,2021-01-27 13:45:00,4.52,2021-01-28 01:13:00,-10.18,0.27,1016.4,1.88,3.03,1611698580,41,0.01,7,1611729000,16.093,249.5,4.4,2021-01-27 05:59:00,18.07,2021-01-27 13:45:00,2.84,2021-01-27 05:58:00,17.79,2021-01-27 13:45:00,
Dolakha,Dunai,27.63333333,86.13333333,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:50:00,2021-01-27 17:38:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,17.92,2021-01-27 13:43:00,5.51,2021-01-28 06:13:00,17.64,2021-01-27 13:43:00,4.23,2021-01-28 06:05:00,-11.05,0.25,1016.1,1.91,3.1,1611698400,51,0.01,7,1611728940,16.093,249.6,3.51,2021-01-27 06:03:00,17.92,2021-01-27 13:43:00,1.8,2021-01-27 06:03:00,17.64,2021-01-27 13:43:00,
Dolakha,Jiri,27.6666667,86.05,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:51:00,2021-01-27 17:39:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,16.54,2021-01-27 13:43:00,4.31,2021-01-28 05:32:00,16.26,2021-01-27 13:43:00,2.92,2021-01-28 05:20:00,-10.3,0.29,1015.9,1.77,2.74,1611698280,35,0.01,7,1611729000,16.093,249.9,2.47,2021-01-27 06:01:00,16.54,2021-01-27 13:43:00,0.76,2021-01-27 06:00:00,16.26,2021-01-27 13:43:00,
Dolakha,Nagdaha,27.616666700000003,86.35,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 06:50:00,2021-01-27 17:37:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,11.12,2021-01-27 13:32:00,1.36,2021-01-28 01:17:00,10.99,2021-01-27 13:23:00,-0.91,2021-01-28 00:54:00,-16.93,0.22,1016.1,2.17,3.42,1611698460,348,0.01,7,1611728760,16.093,247.4,0.17,2021-01-27 05:58:00,11.12,2021-01-27 13:32:00,-2.3,2021-01-27 05:55:00,10.99,2021-01-27 13:23:00,
Dolpa,Kaigaun,29.03154722,82.76287778,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:06:00,2021-01-27 17:49:00,0.46,0.0,0.0,2021-01-27 20:20:00,0.0,,6.29,2021-01-27 13:29:00,-4.04,2021-01-28 03:12:00,3.93,2021-01-27 12:51:00,-5.99,2021-01-28 03:28:00,-16.53,0.34,1019.1,1.65,5.13,1611735060,180,0.0,7,1611729780,16.093,252.5,-4.58,2021-01-27 05:57:00,6.29,2021-01-27 13:29:00,-6.63,2021-01-27 05:58:00,3.93,2021-01-27 12:51:00,
Dolpa,Silgadhi Doti,28.98363333,82.82074444,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:06:00,2021-01-27 17:49:00,0.46,0.0,0.0,2021-01-27 20:15:00,0.0,,6.46,2021-01-27 13:24:00,-3.8,2021-01-28 00:47:00,4.05,2021-01-27 12:54:00,-5.66,2021-01-28 01:59:00,-15.41,0.36,1018.9,1.62,5.33,1611735540,194,0.0,7,1611729780,16.093,252.2,-4.37,2021-01-27 05:58:00,6.46,2021-01-27 13:24:00,-6.41,2021-01-27 06:08:00,4.05,2021-01-27 12:54:00,
Doti,Dipayal (Doti),29.12015194,80.70944778,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:15:00,2021-01-27 17:58:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,18.12,2021-01-27 13:21:00,5.6,2021-01-28 06:37:00,17.84,2021-01-27 13:21:00,5.26,2021-01-28 00:39:00,-2.14,0.48,1017.3,1.39,2.33,1611744240,39,0.12,6,1611729420,16.093,262.3,4.81,2021-01-27 06:12:00,18.12,2021-01-27 13:21:00,4.11,2021-01-27 06:09:00,17.84,2021-01-27 13:21:00,
Doti,Dumrakot,29.16385278,80.600738,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:15:00,2021-01-27 17:58:00,0.46,0.0002,0.002,2021-01-27 02:45:00,0.01,rain,15.79,2021-01-27 13:19:00,4.41,2021-01-27 22:48:00,15.51,2021-01-27 13:19:00,3.31,2021-01-27 23:02:00,-4.29,0.46,1016.9,1.57,2.51,1611738360,55,0.14,6,1611729960,16.093,263.0,3.68,2021-01-27 05:56:00,15.79,2021-01-27 13:19:00,2.5,2021-01-27 05:50:00,15.51,2021-01-27 13:19:00,
Doti,Gaira,29.34106083,81.045105,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:14:00,2021-01-27 17:56:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,15.86,2021-01-27 13:43:00,2.71,2021-01-28 02:47:00,15.58,2021-01-27 13:43:00,1.21,2021-01-28 02:52:00,-13.93,0.25,1017.2,1.66,2.77,1611704400,37,0.01,6,1611730140,16.093,264.1,1.65,2021-01-27 06:04:00,15.86,2021-01-27 13:43:00,-0.06,2021-01-27 06:02:00,15.58,2021-01-27 13:43:00,
Doti,Jhingrana,29.26209694,80.93690083,2021-01-27 00:00:00,Clear throughout the day.,clear-day,2021-01-27 07:14:00,2021-01-27 17:56:00,0.46,0.0,0.0,2021-01-27 02:45:00,0.0,,20.99,2021-01-27 13:49:00,5.1,2021-01-28 00:50:00,20.71,2021-01-27 13:49:00,4.51,2021-01-28 00:34:00,-5.04,0.4,1018.1,1.34,2.96,1611744840,337,0.03,6,1611730140,16.093,263.5,4.59,2021-01-27 06:00:00,20.99,2021-01-27 13:49:00,4.04,2021-01-27 05:45:00,20.71,2021-01-27 13:49:00,
