,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType
11,2020-09-05 23:00:00,Partly Cloudy,partly-cloudy-night,0.0043,0.02,8.21,9.13,8.21,1.0,1010.7,0.97,0.97,66,0.51,0,16.093,259.9,rain
12,2020-09-06 00:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,7.5,8.17,7.5,1.0,1010.5,1.04,1.04,75,0.49,0,16.093,259.5,
13,2020-09-06 01:00:00,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.92,7.37,6.92,1.0,1010.4,1.14,1.15,78,0.36,0,16.093,258.6,
14,2020-09-06 02:00:00,Clear,clear-night,0.0,0.0,6.58,6.86,6.58,1.0,1010.0,1.26,1.38,79,0.19,0,16.093,257.5,
15,2020-09-06 03:00:00,Clear,clear-night,0.0,0.0,6.32,6.22,6.32,1.0,1009.9,1.34,1.58,81,0.08,0,16.093,257.0,
16,2020-09-06 04:00:00,Clear,clear-night,0.0,0.0,5.71,4.86,5.71,1.0,1010.0,1.38,1.63,81,0.06,0,16.093,257.2,
17,2020-09-06 05:00:00,Clear,clear-night,0.0,0.0,5.24,4.35,5.24,1.0,1010.1,1.39,1.59,83,0.05,0,16.093,257.7,
18,2020-09-06 06:00:00,Clear,clear-day,0.0,0.0,5.47,4.82,5.47,1.0,1010.3,1.33,1.47,92,0.05,0,16.093,258.3,
19,2020-09-06 07:00:00,Clear,clear-day,0.0,0.0,6.96,7.05,6.96,1.0,1010.4,1.14,1.23,111,0.02,0,16.093,258.9,
20,2020-09-06 08:00:00,Clear,clear-day,0.0,0.0,9.37,9.57,9.37,1.0,1010.5,0.93,1.03,116,0.01,2,16.093,259.5,
21,2020-09-06 09:00:00,Clear,clear-day,0.0,0.0,11.87,12.17,11.87,1.0,1010.2,0.9,1.01,53,0.0,5,16.093,259.6,
22,2020-09-06 10:00:00,Clear,clear-day,0.0,0.0,14.12,14.43,14.12,1.0,1009.5,1.08,1.27,350,0.01,9,16.093,258.7,
23,2020-09-06 11:00:00,Clear,clear-day,0.0234,0.02,16.67,16.94,16.28,0.98,1008.6,1.34,1.74,319,0.02,11,16.093,257.6,rain
24,2020-09-06 12:00:00,Clear,clear-day,0.0739,0.03,17.92,18.23,17.05,0.95,1007.6,1.47,2.08,303,0.08,12,15.142,256.8,rain
25,2020-09-06 13:00:00,Clear,clear-day,0.2039,0.04,17.95,18.5,17.95,1.0,1006.5,1.43,2.25,306,0.27,11,11.315,256.4,rain
26,2020-09-06 14:00:00,Partly Cloudy,partly-cloudy-day,0.4138,0.06,16.95,17.92,16.95,1.0,1005.1,1.33,2.35,320,0.48,8,7.751,256.3,rain
27,2020-09-06 15:00:00,Mostly Cloudy,partly-cloudy-day,0.5979,0.08,15.77,17.23,15.77,1.0,1004.6,1.25,2.31,339,0.61,5,6.565,256.0,rain
28,2020-09-06 16:00:00,Mostly Cloudy,partly-cloudy-day,0.6906,0.1,14.64,16.57,14.64,1.0,1004.8,1.21,2.14,8,0.64,3,8.499,255.8,rain
29,2020-09-06 17:00:00,Mostly Cloudy,partly-cloudy-day,0.705,0.13,13.54,15.75,13.54,1.0,1005.3,1.17,1.87,53,0.63,1,11.882,255.7,rain
30,2020-09-06 18:00:00,Partly Cloudy,partly-cloudy-day,0.619,0.14,12.34,14.66,12.34,1.0,1006.3,1.1,1.58,116,0.59,0,15.085,255.7,rain
31,2020-09-06 19:00:00,Partly Cloudy,partly-cloudy-night,0.4211,0.12,11.26,13.34,11.26,1.0,1007.8,1.02,1.27,116,0.5,0,16.093,255.9,rain
32,2020-09-06 20:00:00,Partly Cloudy,partly-cloudy-night,0.2227,0.07,10.24,11.98,10.24,1.0,1009.7,0.93,1.03,100,0.39,0,16.093,256.3,rain
33,2020-09-06 21:00:00,Partly Cloudy,partly-cloudy-night,0.1149,0.05,9.41,10.86,9.41,1.0,1011.3,0.92,0.93,88,0.33,0,16.093,256.3,rain
34,2020-09-06 22:00:00,Partly Cloudy,partly-cloudy-night,0.0686,0.04,8.95,10.17,8.95,1.0,1011.7,0.97,1.01,81,0.33,0,16.093,255.7,rain
35,2020-09-06 23:00:00,Partly Cloudy,partly-cloudy-night,0.0402,0.03,8.57,9.64,8.57,1.0,1011.8,1.06,1.16,76,0.34,0,16.093,255.1,rain
36,2020-09-07 00:00:00,Partly Cloudy,partly-cloudy-night,0.02,0.02,8.03,8.87,8.03,1.0,1011.8,1.12,1.29,72,0.32,0,16.093,255.0,rain
37,2020-09-07 01:00:00,Clear,clear-night,0.0063,0.01,7.67,8.33,7.67,1.0,1011.3,1.15,1.37,72,0.24,0,16.093,255.5,rain
38,2020-09-07 02:00:00,Clear,clear-night,0.0,0.0,7.62,8.12,7.62,1.0,1010.4,1.18,1.44,74,0.14,0,16.093,256.3,
39,2020-09-07 03:00:00,Clear,clear-night,0.0,0.0,7.57,7.87,7.57,1.0,1009.9,1.21,1.49,75,0.08,0,16.093,256.8,
40,2020-09-07 04:00:00,Clear,clear-night,0.0,0.0,6.85,7.04,6.85,1.0,1010.2,1.26,1.53,74,0.06,0,16.093,257.0,
41,2020-09-07 05:00:00,Clear,clear-night,0.0031,0.01,6.15,6.34,6.15,1.0,1010.7,1.3,1.55,74,0.05,0,16.093,257.0,rain
42,2020-09-07 06:00:00,Clear,clear-night,0.0048,0.02,6.1,6.34,6.1,1.0,1011.0,1.27,1.48,83,0.04,0,16.093,256.8,rain
43,2020-09-07 07:00:00,Clear,clear-day,0.0,0.0,7.42,7.77,7.42,1.0,1011.0,1.13,1.25,107,0.02,0,16.093,256.3,
44,2020-09-07 08:00:00,Clear,clear-day,0.0,0.0,9.57,10.09,9.57,1.0,1011.0,0.96,1.06,124,0.01,2,16.093,255.8,
45,2020-09-07 09:00:00,Clear,clear-day,0.0,0.0,11.78,12.34,11.78,1.0,1010.8,0.95,1.07,81,0.0,5,16.093,255.0,
46,2020-09-07 10:00:00,Clear,clear-day,0.0,0.0,13.9,14.43,13.9,1.0,1010.6,1.16,1.4,358,0.0,9,16.093,254.1,
47,2020-09-07 11:00:00,Clear,clear-day,0.0303,0.02,16.23,16.67,16.23,1.0,1010.1,1.42,1.91,326,0.01,12,16.093,253.2,rain
48,2020-09-07 12:00:00,Clear,clear-day,0.0769,0.03,17.36,17.86,17.36,1.0,1009.3,1.55,2.29,304,0.05,13,16.093,252.6,rain
